Minutes played,total_actions,successful_actions,goals,assists,shots,shots_on_target,xg,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,dribbles,successful_dribbles,total_duels,total_duels_won,aerial_duels,aerial_duels_won,interceptions,losses,losses_in_own_half,recoveries,recoveries_in_own_half,minute_yellow_card_received,minute_red_card_received,defensive_duels,defensive_duels_won,loose_ball_duels,loose_ball_duels_won,slide_tackles_attempted,slide_tackles_won,clearances,fouls,yellow_cards,red_cards,shot_assists,offensive_duels,offensive_duels.1,touches_inside_box,offsides,progressive_runs_attempted,fouls_drawn,through_passes_attempted,through_passes_completed,xa,second_assists,passes_into_final_third,passes_into_final_third_completed,passes_into_box,passes_into_box_completed,received_passes,forward_passes,forward_passes.1,back_passes,back_passes.1,Pass Accuracy (%),Long Pass Accuracy (%),Cross Accuracy (%),Dribble Accuracy (%),Foul Percentage (%),Match Count (Won),Match Count (Lost)
-2.5350877192982466,2.4298245614035068,-2.666666666666668,-0.14035087719298245,0.0,0.2807017543859649,-0.008771929824561403,0.018070175438596486,-3.7368421052631575,-3.3947368421052637,-0.36842105263157876,-0.5877192982456141,0.06140350877192985,0.07894736842105263,0.47368421052631576,0.15789473684210525,3.859649122807019,0.8596491228070171,1.0175438596491224,0.03508771929824528,1.1754385964912282,-0.4824561403508767,-0.20175438596491224,0.6140350877192988,0.9473684210526314,9.605263157894736,0.0,1.1052631578947367,0.6140350877192982,1.0,-0.052631578947368474,0.21052631578947367,0.10526315789473684,0.9385964912280703,0.324561403508772,0.18421052631578946,0.0,-0.04385964912280699,0.736842105263158,0.26315789473684215,0.38596491228070184,-0.16666666666666666,0.12280701754385967,0.5614035087719298,0.3157894736842105,0.02631578947368421,0.0076315789473684215,0.0,0.62280701754386,0.47368421052631593,0.3157894736842105,0.09649122807017543,-3.4298245614035086,-3.1228070175438596,-2.4122807017543852,0.8157894736842106,0.6578947368421053,1.5907855605395724,6.369047619047617,4.824561403508771,14.473684210526315,inf,38,6.0
12.100000000000001,9.899999999999999,10.2,0.0,0.0,0.4,0.0,0.024,9.5,10.2,1.5,2.4,0.0,0.0,0.0,0.0,-0.7000000000000002,-0.5,1.0,1.6,1.1,-0.19999999999999996,0.8,1.5,0.09999999999999998,0.0,0.0,-0.6000000000000001,-1.6,-0.7,-0.4,-0.5,0.0,-0.19999999999999996,0.4,0.0,0.0,-1.5,-0.4,-0.09999999999999998,0.4,0.0,-0.09999999999999998,0.2,0.0,0.0,-0.255,-0.5,0.0,0.3999999999999999,-0.09999999999999998,0.2,8.5,1.0,1.4000000000000004,1.2,1.2,15.498207885304652,51.0,0.0,0.0,20.0,5,2.0
-11.355517633674623,-14.072241183162681,-7.011945392491466,0.11262798634812286,0.06996587030716724,0.8959044368600683,0.3447098976109215,0.11030716723549489,-6.881114903299206,-3.66268486916951,-3.70250284414107,-2.315130830489193,-0.04493742889647323,0.07792946530147898,-1.1143344709897611,0.391353811149033,-6.0113765642775885,-3.2081911262798632,-4.091581342434585,-2.126279863481229,-0.7940841865756543,-3.891353811149033,-1.6865756541524455,-4.534698521046645,-0.5500568828213881,6.515358361774744,0.06313993174061433,-0.5728100113765642,-0.7980659840728102,-1.6609783845278727,-1.112627986348123,-0.029579067121729197,0.16382252559726962,-0.8959044368600682,0.23265073947667803,0.11092150170648464,0.0017064846416382253,-0.19852104664391357,0.3139931740614337,0.8287827076222982,0.5079635949943117,0.12798634812286688,0.09385665529010234,-0.29124004550625715,-0.0739476678043231,-0.09328782707622298,0.03433447098976109,0.034129692832764506,-1.56769055745165,-0.7320819112627985,0.35381114903299204,0.2525597269624573,-0.37599544937428675,-6.572810011376566,-3.5563139931740615,-1.0802047781569968,-1.4675767918088738,1.8556630064168473,3.112946668950862,4.084999187388263,-3.9186505568758108,inf,586,6.0
99.0,76.0,54.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.14,48.666666666666664,40.666666666666664,7.0,3.0,0.0,0.0,3.3333333333333335,2.6666666666666665,17.333333333333332,11.333333333333334,4.0,2.3333333333333335,7.333333333333333,11.0,4.0,12.666666666666666,1.6666666666666667,26.333333333333332,30.333333333333332,5.0,3.3333333333333335,1.6666666666666667,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,6.666666666666667,4.666666666666667,1.0,0.0,2.3333333333333335,2.3333333333333335,2.0,0.3333333333333333,0.0,0.0,6.0,2.6666666666666665,2.0,0.0,35.666666666666664,21.333333333333332,15.333333333333334,3.0,3.0,82.11943095664026,30.555555555555554,0.0,88.88888888888887,32.121212121212125,3,
-3.237837837837837,-1.3189189189189179,1.405405405405407,0.3783783783783784,-0.17297297297297298,0.21621621621621623,0.5945945945945946,0.15135135135135136,3.6432432432432442,2.9459459459459456,-0.3783783783783784,0.24324324324324326,0.27567567567567564,0.1891891891891892,-1.7783783783783782,-0.8054054054054053,-4.945945945945946,-2.0486486486486486,-2.65945945945946,-1.2270270270270272,-0.4162162162162164,-2.443243243243243,-1.410810810810811,0.9945945945945946,1.1783783783783786,-19.26486486486486,0.0,-0.33513513513513526,-0.12972972972972974,-1.1027027027027025,-0.2324324324324325,-0.03783783783783784,0.02702702702702703,-1.0486486486486486,-0.5405405405405406,-0.14594594594594595,0.0,0.032432432432432434,-0.8486486486486484,-0.45945945945945943,0.31891891891891877,0.13513513513513514,-0.21621621621621623,-0.11351351351351346,0.016216216216216217,0.05405405405405406,-0.0687027027027027,0.0,0.8216216216216217,0.21081081081081088,-0.016216216216216273,0.1783783783783784,2.935135135135135,1.1621621621621623,0.4432432432432434,-0.07027027027027,0.47027027027027013,6.68863011819667,16.666666666666664,11.26126126126126,-31.681681681681685,-0.771128271128271,37,5.0
54.75968992248062,31.671834625322994,20.472868217054263,0.07493540051679587,0.046511627906976744,0.5684754521963824,0.1937984496124031,0.05984496124031008,19.71576227390181,16.328165374677003,1.3049095607235142,0.5064599483204135,0.8294573643410853,0.28165374677002586,1.1602067183462532,0.6253229974160207,6.7881136950904395,3.0930232558139537,-0.9405684754521966,0.43927648578811374,2.9767441860465116,6.956072351421189,2.627906976744186,4.7984496124031,2.041343669250646,5.260981912144703,0.7080103359173127,4.459948320413437,2.6098191214470283,0.5529715762273901,-0.37726098191214474,0.18863049095607234,0.09043927648578812,1.062015503875969,0.6795865633074936,0.09560723514211886,0.007751937984496124,0.35400516795865633,2.7157622739018086,0.421188630490956,0.8165374677002584,0.09819121447028424,0.6847545219638242,0.6408268733850129,0.3049095607235142,0.07235142118863049,0.04025839793281654,0.01808785529715762,3.2454780361757107,2.640826873385013,1.2532299741602067,0.5116279069767442,14.074935400516797,8.578811369509044,6.317829457364341,0.31782945736434076,0.09043927648578798,0.4840608509794606,-19.67939965659984,12.836224929248186,28.74710560757072,inf,387,1.0
16.4375,16.8125,13.5625,0.0,0.0,0.1875,0.1875,0.035625000000000004,12.375,9.875,0.1875,0.125,0.8125,0.125,0.75,0.375,4.0,3.625,0.125,0.3125,1.4375,2.125,0.75,2.75,0.625,4.3125,0.0,2.5,2.1875,0.125,0.4375,0.125,0.0625,1.1875,-0.625,0.0625,0.0,0.0,1.25,0.6875,0.5625,0.125,0.6875,0.125,0.0625,0.0,0.0,0.0,1.0,0.6875,0.9375,0.375,10.25,3.875,2.25,4.0,3.8125,-4.8493237491811385,9.375,12.5,25.0,7.5,16,2.0
64.38461538461539,46.92307692307692,25.153846153846153,0.038461538461538464,0.038461538461538464,0.9615384615384616,0.34615384615384615,0.052307692307692305,22.076923076923077,15.615384615384615,2.423076923076923,0.8076923076923077,1.8846153846153846,0.7307692307692307,2.6923076923076925,1.1538461538461537,15.538461538461538,7.076923076923077,1.8846153846153846,0.5769230769230769,2.3846153846153846,8.076923076923077,2.4615384615384617,5.615384615384615,2.576923076923077,1.6538461538461537,0.0,3.8846153846153846,2.730769230769231,2.923076923076923,1.1923076923076923,0.19230769230769232,0.0,0.8461538461538461,0.6923076923076923,0.07692307692307693,0.0,0.9230769230769231,6.846153846153846,2.576923076923077,0.6538461538461539,0.038461538461538464,0.38461538461538464,0.8461538461538461,0.46153846153846156,0.19230769230769232,0.1642307692307692,0.038461538461538464,4.461538461538462,2.6923076923076925,2.3846153846153846,1.0384615384615385,10.76923076923077,9.307692307692308,5.615384615384615,3.5,3.3846153846153846,69.51374151465153,41.15384615384615,27.051282051282048,29.3015318015318,14.951230730582957,26,
-8.831809872029254,-18.78976234003656,-15.179159049360145,0.07495429616087751,0.03656307129798903,0.2111517367458866,0.27787934186471663,0.05373400365630713,-13.233546617915906,-14.18510054844607,0.11106032906764174,-0.083180987202925,-0.004113345521023715,0.2595978062157221,-0.8752285191956124,-0.46755027422303475,-5.912705667276052,-1.069926873857404,0.13756855575868387,0.08957952468007302,0.336837294332724,1.313528336380256,1.636197440585009,1.036563071297989,1.1686471663619744,-1.4670932358318103,0.7221206581352834,0.2678244972577697,0.7010968921389398,-1.5027422303473492,-0.8711151736745887,0.226691042047532,0.09872029250457039,0.6206581352833638,0.16361974405850088,-0.15127970749542963,0.012797074954296161,0.18875685557586835,-4.815356489945155,-0.9894881170018281,-0.5895795246800731,0.09323583180987204,0.26416819012797077,-0.16087751371115178,0.026051188299817174,0.07861060329067641,0.041348263254113345,0.014625228519195612,0.3939670932358319,0.34095063985374763,0.13299817184643514,0.1686471663619744,-10.745429616087751,0.7746800731261434,-0.135283363802559,-2.963436928702011,-2.903564899451554,-12.289811145172408,14.659698804499325,14.259089985781026,-18.211126675477676,inf,547,4.0
-2.3157894736842053,8.719298245614034,4.070175438596493,0.3157894736842105,0.05263157894736842,0.22807017543859653,0.5789473684210527,0.11894736842105262,3.4912280701754383,2.5964912280701746,-2.192982456140351,-2.1228070175438596,-0.2982456140350877,-0.6140350877192982,1.2280701754385968,0.4035087719298247,1.5614035087719316,0.526315789473685,-1.8421052631578947,-0.4736842105263158,0.26315789473684204,-1.807017543859649,-2.3684210526315788,-0.7192982456140351,-0.5087719298245612,5.105263157894737,0.0,0.5438596491228065,0.24561403508771917,-1.1754385964912277,-0.6842105263157894,0.14035087719298245,0.3157894736842105,-0.12280701754385964,-0.5087719298245614,0.10526315789473684,0.0,0.19298245614035087,4.035087719298246,1.4385964912280707,0.8771929824561404,0.15789473684210525,-0.17543859649122795,0.5614035087719298,0.19298245614035087,0.05263157894736842,-0.06017543859649123,0.05263157894736842,-0.7192982456140355,-0.8070175438596494,1.192982456140351,0.19298245614035087,4.94736842105263,-0.7368421052631575,-1.7543859649122808,-1.2280701754385959,-1.2105263157894735,0.6272029084762636,-8.801169590643276,-31.578947368421055,-20.668337510442775,-4.7174617608054135,19,3.0
-9.367647058823536,-5.637254901960787,-4.553921568627452,0.11764705882352941,0.0,0.17156862745098045,0.05392156862745101,0.015392156862745116,-2.470588235294116,-3.647058823529413,-0.5735294117647056,-1.0196078431372548,-0.16176470588235303,-0.12745098039215685,-1.7598039215686274,-0.4852941176470589,-3.004901960784313,-0.7696078431372548,-1.0588235294117647,-0.5,-1.2205882352941178,-0.882352941176471,-0.7009803921568629,0.1862745098039218,-0.22058823529411775,2.549019607843137,-14.5,0.7352941176470589,0.357843137254902,-0.3088235294117645,-0.19117647058823528,-0.27450980392156865,0.08333333333333331,-0.17647058823529416,-0.07352941176470584,0.0392156862745098,-0.25,0.009803921568627416,-2.3725490196078427,-0.43627450980392135,0.5784313725490198,-0.22549019607843135,-0.3088235294117647,-0.38235294117647056,-0.27450980392156865,-0.5343137254901961,-0.013186274509803919,0.058823529411764705,1.534313725490196,0.37745098039215685,-0.9264705882352942,-0.5980392156862745,-1.4313725490196063,-0.382352941176471,-0.6470588235294121,0.5637254901960782,0.882352941176471,-7.506313479150592,-6.657966216789745,-25.679271708683473,-2.864145658263297,4.235772197493652,51,4.0
-15.905405405405403,-13.08558558558559,-7.6576576576576585,-0.031531531531531515,0.05405405405405406,0.44594594594594594,0.12612612612612617,0.015180180180180178,-6.923423423423422,-7.531531531531531,-1.4684684684684681,-0.3423423423423424,-0.7207207207207208,-0.8963963963963965,1.3243243243243241,0.8018018018018018,-3.7522522522522515,0.14864864864864913,-2.027027027027027,-0.9099099099099099,-1.5090090090090085,-2.891891891891891,-1.1846846846846844,-3.6306306306306304,-1.5495495495495493,-10.81981981981982,0.0,-0.43243243243243157,2.0045045045045042,-1.9324324324324325,-1.0450450450450448,0.23873873873873877,0.04954954954954957,-0.31081081081081074,-0.9099099099099097,-0.05855855855855854,0.0,-0.6261261261261262,0.6396396396396398,0.09909909909909898,-0.46846846846846857,0.08108108108108109,-0.6576576576576576,0.41891891891891897,-0.09909909909909909,0.16216216216216217,-0.02423423423423423,0.0,-1.941441441441441,-1.5585585585585586,-0.22972972972972983,-0.45945945945945943,-4.527027027027028,-1.4729729729729737,-2.0090090090090085,-1.941441441441441,-1.7927927927927927,-3.3096083113014885,-7.318162318162315,-38.02552552552552,17.50965250965251,8.153375653375655,37,6.0
-29.597560975609753,-20.042682926829272,-8.762195121951223,0.04878048780487805,0.07317073170731707,0.30487804878048785,0.2682926829268293,0.05091463414634147,-8.121951219512198,-4.98170731707317,-3.8719512195121952,-2.3902439024390243,0.6951219512195124,0.22560975609756095,1.2378048780487805,0.5548780487804879,-7.652439024390244,-3.463414634146341,-1.1402439024390243,-0.29268292682926833,-1.4207317073170733,-4.067073170731707,-2.518292682926829,-3.3536585365853657,-0.38414634146341475,-11.567073170731707,0.0,-5.475609756097561,-3.0548780487804876,-2.7560975609756095,-0.8719512195121951,-0.23170731707317072,-0.12804878048780488,-0.8048780487804879,-0.6280487804878048,-0.0548780487804878,0.0,0.14634146341463405,1.7195121951219514,0.7560975609756095,0.5792682926829268,0.04878048780487805,0.0,0.25609756097560976,0.2621951219512195,0.12195121951219512,0.09579268292682926,0.0,-1.762195121951219,-0.7621951219512191,-0.41463414634146334,-0.13414634146341453,-3.908536585365855,-3.0304878048780495,-1.213414634146341,1.0853658536585362,1.1646341463414638,2.3862015629380835,-3.153772040967162,-15.58943089430894,-14.510184937014209,-2.3313272093759885,41,4.0
75.2051282051282,63.07692307692308,39.46153846153846,0.07692307692307693,0.0,0.7948717948717948,0.20512820512820512,0.07025641025641026,35.17948717948718,28.794871794871796,3.5128205128205128,1.7692307692307692,1.205128205128205,0.38461538461538464,2.3076923076923075,1.3846153846153846,17.794871794871796,9.179487179487179,1.4871794871794872,0.5641025641025641,3.1025641025641026,8.41025641025641,3.1025641025641026,7.487179487179487,3.3846153846153846,12.307692307692308,0.0,7.102564102564102,4.358974358974359,2.58974358974359,1.205128205128205,0.9743589743589743,0.4358974358974359,0.7692307692307693,1.358974358974359,0.23076923076923078,0.0,0.46153846153846156,6.615384615384615,3.051282051282051,0.6410256410256411,0.0,1.6666666666666667,0.8974358974358975,0.8205128205128205,0.1794871794871795,0.05743589743589743,0.05128205128205128,4.897435897435898,3.051282051282051,1.6666666666666667,0.6410256410256411,24.05128205128205,8.897435897435898,5.82051282051282,6.743589743589744,6.564102564102564,81.87102991268544,47.87749287749288,17.94871794871795,46.73789173789174,14.17817188060103,39,
-26.96666666666666,-21.299999999999997,-11.533333333333335,0.0,0.06666666666666667,0.19999999999999996,-0.2333333333333334,-0.15100000000000002,-8.533333333333335,-5.833333333333334,-0.8333333333333333,-0.3666666666666666,-0.10000000000000009,-0.033333333333333326,-1.166666666666667,-1.8666666666666671,-10.133333333333333,-5.733333333333333,-2.3333333333333335,-0.6666666666666666,-1.5,-4.433333333333332,-0.7666666666666668,-1.166666666666667,-0.5666666666666669,-14.633333333333335,0.0,-1.0999999999999996,-1.5999999999999996,-1.8666666666666665,-0.6333333333333332,-0.23333333333333334,-0.30000000000000004,-0.36666666666666664,0.16666666666666663,-0.1,0.0,-0.19999999999999996,-4.833333333333334,-2.833333333333333,-0.06666666666666665,0.06666666666666667,-0.3999999999999999,-0.7666666666666666,0.4666666666666667,0.26666666666666666,0.03933333333333333,0.06666666666666667,-1.3000000000000003,0.3333333333333335,-0.10000000000000009,-0.19999999999999996,-5.899999999999999,-1.7333333333333334,-0.7666666666666666,-2.8,-2.3,1.3175313880651203,-7.777777777777779,6.388888888888889,-4.98921448921449,-0.4667970917970887,30,5.0
91.72727272727273,60.54545454545455,32.90909090909091,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.45454545454545453,0.11636363636363636,29.90909090909091,20.454545454545453,4.909090909090909,1.7272727272727273,2.0,0.5454545454545454,4.7272727272727275,2.4545454545454546,20.90909090909091,10.090909090909092,0.7272727272727273,0.45454545454545453,5.636363636363637,13.636363636363637,4.545454545454546,7.2727272727272725,1.8181818181818181,0.0,0.0,9.909090909090908,5.363636363636363,1.5454545454545454,0.7272727272727273,0.09090909090909091,0.09090909090909091,2.4545454545454546,0.6363636363636364,0.0,0.0,0.7272727272727273,8.727272727272727,3.5454545454545454,1.5454545454545454,0.18181818181818182,3.3636363636363638,1.0,0.9090909090909091,0.09090909090909091,0.11454545454545455,0.0,4.909090909090909,2.3636363636363638,2.3636363636363638,0.5454545454545454,21.636363636363637,13.181818181818182,7.7272727272727275,3.5454545454545454,3.4545454545454546,66.69785390972879,34.95670995670996,22.727272727272727,43.1547619047619,11.512720790795656,11,
-7.782051282051285,8.314102564102562,4.057692307692307,-0.2948717948717948,0.07692307692307693,-0.5064102564102564,-0.49358974358974356,0.017564102564102554,4.2564102564102555,2.602564102564102,0.8717948717948718,1.1025641025641024,0.5705128205128205,0.36538461538461536,-0.3910256410256412,0.32692307692307687,3.96153846153846,1.4935897435897436,0.8653846153846154,0.044871794871794934,-0.6153846153846154,1.9807692307692308,1.2179487179487178,0.0064102564102563875,-1.5,4.5576923076923075,0.0,1.833333333333333,0.3076923076923075,-0.45512820512820484,0.0,-0.532051282051282,-0.2756410256410256,0.6153846153846154,0.5897435897435899,0.09615384615384616,0.0,0.05128205128205132,1.717948717948718,1.1410256410256407,0.32051282051282054,0.0,0.6282051282051282,0.49358974358974356,-0.1923076923076923,-0.16025641025641024,-0.01108974358974359,0.057692307692307696,-1.4230769230769234,-1.7628205128205128,0.762820512820513,0.4871794871794871,4.506410256410252,-0.24358974358974272,-0.8397435897435894,-1.0705128205128194,-0.9230769230769234,-2.5537008403493786,-25.444961021884097,21.314102564102562,15.98290598290599,7.247278864925923,52,3.0
41.7037037037037,27.48148148148148,17.814814814814813,0.037037037037037035,0.037037037037037035,0.5185185185185185,0.18518518518518517,0.08481481481481482,15.11111111111111,12.444444444444445,0.5555555555555556,0.25925925925925924,1.5925925925925926,0.5185185185185185,2.888888888888889,1.9259259259259258,9.444444444444445,4.888888888888889,0.3333333333333333,0.07407407407407407,1.0740740740740742,4.185185185185185,1.037037037037037,2.037037037037037,0.8148148148148148,4.703703703703703,0.0,2.2962962962962963,1.5925925925925926,1.1481481481481481,0.3333333333333333,0.0,0.0,0.2962962962962963,0.2222222222222222,0.1111111111111111,0.0,0.2962962962962963,5.666666666666667,2.888888888888889,1.7037037037037037,0.07407407407407407,1.6666666666666667,0.6296296296296297,0.037037037037037035,0.0,0.044814814814814814,0.07407407407407407,1.0740740740740742,0.8518518518518519,1.5555555555555556,0.9629629629629629,11.222222222222221,3.259259259259259,2.3333333333333335,4.407407407407407,4.222222222222222,79.72378813073686,18.51851851851852,18.156966490299823,58.23339212228101,10.294211960878627,27,
-29.534919028340084,-26.81831983805668,-15.817813765182187,-0.152834008097166,-0.06427125506072875,-1.2150809716599191,-0.4868421052631579,-0.13960020242914978,-13.755566801619434,-13.078441295546558,-0.869433198380567,-0.3496963562753037,0.21508097165991902,-0.23481781376518218,0.003542510121457454,0.1907894736842105,-6.487348178137651,-2.5106275303643724,-1.9073886639676114,-0.375,-1.5789473684210527,-1.906882591093117,0.341599190283401,-2.037449392712551,-0.8689271255060729,4.704453441295547,0.3643724696356275,-1.916497975708502,-1.081983805668016,-2.6432186234817814,-1.1568825910931175,-0.11791497975708504,0.11336032388663968,-0.6336032388663968,-0.7049595141700404,0.08097165991902834,0.004048582995951417,-0.11943319838056682,-0.020242914979756943,0.10323886639676116,-1.2813765182186234,-0.12044534412955465,-1.0480769230769231,-0.07034412955465585,-0.12196356275303644,-0.06427125506072875,-0.0033248987854250997,-0.09463562753036438,-2.410425101214575,-1.944331983805668,0.4736842105263158,0.05617408906882593,-11.364372469635626,-3.6285425101214575,-2.7783400809716596,1.3011133603238862,1.326417004048583,-6.931321887187181,9.863568870400854,-21.607865818392128,3.8747179033556733,inf,494,8.0
39.785714285714285,28.5,14.928571428571429,0.0,0.0,1.5,0.21428571428571427,0.15142857142857144,10.571428571428571,7.928571428571429,0.5714285714285714,0.2857142857142857,1.0,0.42857142857142855,2.7857142857142856,1.5,13.285714285714286,6.285714285714286,1.3571428571428572,0.42857142857142855,1.0714285714285714,5.785714285714286,1.3571428571428572,2.7857142857142856,1.9285714285714286,5.857142857142857,0.0,3.5714285714285716,2.0714285714285716,2.0714285714285716,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.0,0.7142857142857143,0.07142857142857142,0.0,0.21428571428571427,6.285714285714286,2.857142857142857,1.6428571428571428,0.0,1.0,1.0,0.42857142857142855,0.07142857142857142,0.032857142857142856,0.07142857142857142,1.4285714285714286,1.2142857142857142,1.2142857142857142,0.42857142857142855,7.571428571428571,2.9285714285714284,1.9285714285714286,2.857142857142857,2.5,74.9757980115123,15.476190476190476,25.0,53.53741496598639,18.874716553287982,14,
-16.10909090909091,-15.272727272727273,-9.854545454545452,-0.2,0.0,-0.6181818181818182,-0.5272727272727273,-0.16436363636363635,-6.581818181818182,-5.545454545454547,-1.2181818181818187,-1.1818181818181819,-0.3999999999999999,-0.036363636363636376,-0.7999999999999998,0.07272727272727275,-6.581818181818182,-3.7636363636363637,-1.2727272727272727,-0.2727272727272727,-1.2181818181818187,-3.2181818181818187,-1.2000000000000002,-3.2363636363636363,-3.472727272727273,-2.8181818181818183,0.0,-2.9454545454545458,-2.290909090909091,-0.8545454545454549,-0.9454545454545453,0.05454545454545451,-0.2,-0.36363636363636365,0.1454545454545454,-0.1090909090909091,0.0,-0.7636363636363636,-1.509090909090908,-0.2545454545454544,-1.563636363636364,0.0,-2.0545454545454547,0.12727272727272732,-0.2909090909090909,-0.14545454545454545,-0.12690909090909092,0.0,-1.745454545454546,-2.0181818181818185,-0.8727272727272728,-0.6727272727272726,-3.1999999999999993,0.7272727272727266,0.5999999999999996,-0.6181818181818182,-0.4909090909090912,0.46228221776550527,-17.92640692640692,6.666666666666664,27.121212121212118,11.967038809144075,11,5.0
-1.474358974358978,5.901098901098898,7.173992673992675,0.05128205128205128,0.01282051282051282,0.23992673992673996,0.20512820512820512,0.04168498168498168,4.0256410256410255,5.611721611721611,-0.4871794871794872,0.7454212454212455,-0.3553113553113553,-0.3516483516483516,-0.5091575091575091,-0.13736263736263743,2.2564102564102555,1.5915750915750921,0.1996336996336998,0.5714285714285714,-1.3901098901098905,-3.2435897435897427,-1.6593406593406597,-0.3241758241758239,-0.0787545787545787,-11.554945054945055,0.0,0.14285714285714324,0.2857142857142856,1.366300366300366,0.661172161172161,0.04945054945054947,-0.014652014652014655,0.36813186813186816,-0.28205128205128205,-0.10439560439560439,0.0,0.19047619047619047,0.5476190476190474,0.07326007326007322,0.02564102564102555,0.2948717948717949,-0.44688644688644685,-0.08791208791208782,0.10073260073260074,0.0641025641025641,0.022564102564102566,0.0,0.29670329670329654,0.7179487179487178,-0.26556776556776557,-0.5604395604395604,3.7161172161172153,0.0366300366300365,1.521978021978022,-0.8479853479853481,-0.7545787545787546,6.851916389462701,-0.849972676895753,-27.136752136752133,-8.592796092796089,inf,78,7.0
-15.97899159663865,-2.6680672268907557,-1.7016806722689068,0.0,0.0,0.0,0.0,0.0,2.4075630252100844,1.6848739495798313,0.18907563025210017,-0.3529411764705883,0.0,0.0,0.0,0.0,-0.4915966386554623,-0.2647058823529411,-0.46638655462184864,-0.23949579831932766,-0.672268907563025,0.07563025210084007,-0.021008403361344685,-1.004201680672269,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.0,0.0,-0.38655462184873945,-0.14285714285714285,0.0,0.0,0.0,-0.11344537815126049,-0.11344537815126049,0.0,0.0,0.0,0.00420168067226892,0.058823529411764705,0.029411764705882353,0.0,0.0,-0.6260504201680672,-0.6218487394957983,-0.11344537815126049,0.0,4.739495798319328,-0.8319327731092425,-1.5462184873949578,0.029411764705882353,0.029411764705882353,-3.0746397038694937,-11.514586226647523,0.0,0.0,,34,7.0
-16.768085106382976,-10.16170212765957,-1.0255319148936195,-0.3361702127659575,-0.16808510638297874,-0.18297872340425536,-0.1127659574468085,0.007021276595744683,-3.0574468085106403,-0.7680851063829799,-0.6659574468085105,-0.03829787234042553,-0.012765957446808529,-0.21914893617021278,-0.6808510638297873,-0.397872340425532,-1.817021276595744,0.008510638297872575,0.3659574468085106,0.3723404255319149,-2.1042553191489364,-2.0851063829787235,-1.1468085106382981,0.24468085106382986,0.4,5.127659574468085,0.0,-0.7553191489361701,-0.4872340425531916,-0.9744680851063829,-0.0787234042553191,0.05319148936170213,0.031914893617021274,0.06595744680851062,-0.06595744680851068,0.0851063829787234,0.0,0.15106382978723404,-0.4531914893617026,0.20212765957446788,-0.038297872340425476,-0.26170212765957446,-0.3489361702127659,0.451063829787234,-1.3553191489361702,-0.725531914893617,-0.02055319148936171,0.010638297872340425,0.13829787234042556,0.2404255319148937,-1.2638297872340427,-0.9638297872340424,-3.127659574468085,-0.8553191489361702,0.24042553191489358,-1.2404255319148936,-1.0425531914893615,4.873025213722173,12.287234042553195,-28.20921985815603,0.7292146387891094,11.419061400287932,94,5.0
20.6875,13.875,9.8125,0.3125,0.0,0.75,0.25,0.07374999999999998,2.6875,3.875,0.5625,0.1875,-0.3125,-0.375,-0.0625,0.6875,7.875,5.3125,0.6875,0.375,1.0,-1.0625,-0.25,1.25,0.3125,5.375,0.0,2.0,2.125,1.875,0.625,0.1875,0.0625,0.0,-0.6875,0.0625,0.0,-0.25,3.3125,2.1875,1.4375,-0.3125,0.6875,0.5,0.3125,0.125,-0.005000000000000001,0.0,0.125,0.375,0.3125,0.3125,0.375,0.1875,1.125,-0.5,-0.5,22.321714743589745,14.583333333333332,-18.75,38.125,0.8015422077922079,16,2.0
13.041254125412543,10.036303630363033,6.265676567656763,0.07920792079207921,0.04702970297029703,0.02640264026402639,0.23267326732673269,0.0554125412541254,7.599009900990097,5.778052805280527,2.0330033003300327,1.0965346534653466,0.7879537953795381,0.0008250825082508628,0.334983498349835,0.533003300330033,0.23102310231023004,-0.5371287128712874,1.4125412541254128,0.4686468646864687,0.2516501650165015,1.8457095709570952,0.4339933993399341,3.102310231023103,1.4141914191419143,4.698019801980198,0.0,-0.4199669966996695,-0.8358085808580857,0.20627062706270638,0.23349834983498347,-0.12788778877887788,0.12623762376237624,-0.013201320132013139,0.3523102310231024,0.07178217821782178,0.0,0.1047854785478548,-0.967821782178218,-0.4034653465346534,0.8745874587458746,0.10148514851485149,0.6171617161716172,-0.1815181518151815,-0.16996699669966994,0.04702970297029703,0.008036303630363041,0.024752475247524754,0.9306930693069306,0.14026402640264024,0.627887788778878,-0.06023102310231021,3.406765676567657,2.6551155115511547,1.6122112211221125,0.6014851485148514,0.7120462046204621,-6.956703063801058,27.72642236751148,-18.77730630205878,12.001754433685125,inf,404,3.0
