player_name,team,Position,Match,Minutes played,Successful Actions,Total Actions,Action Efficiency,Best Position
S. Hauksson,UCLA Bruins,LW,Northwestern Wildcats - UCLA Bruins 0:1,50,12,39,0.3076923076923077,LCMF3
S. Hauksson,UCLA Bruins,LW,Penn State Nittany Lion - UCLA Bruins 2:2,46,15,23,0.6521739130434783,LCMF3
S. Hauksson,UCLA Bruins,LWF,UCLA Bruins - Cal State Fullerton Titans 1:3,87,26,42,0.6190476190476191,LCMF3
S. Hauksson,UCLA Bruins,LW,UCLA Bruins - Denver Pioneers 0:0,32,9,27,0.3333333333333333,LCMF3
S. Hauksson,UCLA Bruins,CF,UCLA Bruins - Indiana Hoosiers 1:2,32,3,17,0.17647058823529413,LCMF3
S. Hauksson,UCLA Bruins,LWF,UCLA Bruins - JMU Dukes 0:0,69,22,44,0.5,LCMF3
S. Hauksson,UCLA Bruins,"CF, LWF, RWF",UCLA Bruins - LMU Lions 2:0,84,30,49,0.6122448979591837,LCMF3
S. Hauksson,UCLA Bruins,LAMF,UCLA Bruins - Michigan State Spartans 0:1,35,6,17,0.35294117647058826,LCMF3
S. Hauksson,UCLA Bruins,LWF,UCLA Bruins - Michigan Wolverines 3:3,67,16,24,0.6666666666666666,LCMF3
S. Hauksson,UCLA Bruins,"CF, LW",UCLA Bruins - Ohio State Buckeyes 2:1,47,9,30,0.3,LCMF3
S. Hauksson,UCLA Bruins,"LAMF, LWF",UCLA Bruins - Portland Pilots 2:0,81,37,60,0.6166666666666667,LCMF3
S. Hauksson,UCLA Bruins,RCMF,UCLA Bruins - Washington Huskies 0:1,30,6,16,0.375,LCMF3
S. Hauksson,UCLA Bruins,"AMF, RAMF",UCLA Bruins - Westmont Warriors 5:1,51,20,38,0.5263157894736842,LCMF3
S. Hauksson,UCLA Bruins,"LWF, RWF",Wisconsin Badgers - UCLA Bruins 4:1,55,20,35,0.5714285714285714,LCMF3
S. Joseph,UCLA Bruins,GK,Cal State Fullerton Titans - UCLA Bruins 4:1,111,37,44,0.8409090909090909,GK
S. Joseph,UCLA Bruins,GK,JMU Dukes - UCLA Bruins 1:0,99,73,78,0.9358974358974359,GK
S. Joseph,UCLA Bruins,GK,Northwestern Wildcats - UCLA Bruins 0:1,104,42,52,0.8076923076923077,GK
S. Joseph,UCLA Bruins,GK,Oregon State Beavers - UCLA Bruins 2:2,102,37,44,0.8409090909090909,GK
S. Joseph,UCLA Bruins,GK,San Diego State Aztecs - UCLA Bruins 0:3,101,31,37,0.8378378378378378,GK
S. Joseph,UCLA Bruins,GK,Stanford Cardinal - UCLA Bruins 1:3,104,29,49,0.5918367346938775,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - Berkeley Golden Bears 2:1,104,30,39,0.7692307692307693,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - CSUN Matadors 1:1,103,20,28,0.7142857142857143,GK
S. Joseph,California Baptist Lancers,GK,UCLA Bruins - California Baptist Lancers 2:1,101,27,31,0.8709677419354839,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - Denver Pioneers 0:0,93,29,32,0.90625,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - LMU Lions 0:1,98,23,28,0.8214285714285714,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - LMU Lions 2:0,104,41,52,0.7884615384615384,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - Portland Pilots 2:0,96,42,48,0.875,GK
S. Joseph,UCLA Bruins,GK,UCLA Bruins - Rutgers Scarlet Knights 4:0,97,21,27,0.7777777777777778,GK
S. Joseph,UCLA Bruins,GK,Virginia Tech Hokies - UCLA Bruins 1:4,110,35,39,0.8974358974358975,GK
S. Joseph,UCLA Bruins,GK,Wisconsin Badgers - UCLA Bruins 4:1,104,38,49,0.7755102040816326,GK
S. Kerrigan,Michigan State Spartans,RW,Army West Point Black Knights - Michigan State Spartans 1:2,35,6,15,0.4,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LAMF,Indiana Hoosiers - Michigan State Spartans 3:1,77,28,55,0.509090909090909,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LAMF, RAMF",Maryland College Park Terrapins - Michigan State Spartans 2:1,49,14,29,0.4827586206896552,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LCMF, LW",Michigan State Spartans - Air Force Falcons 1:1,48,12,18,0.6666666666666666,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,RWF,Michigan State Spartans - Bowling Green Falcons 0:1,42,19,31,0.6129032258064516,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,RW,Michigan State Spartans - Bowling Green Falcons 3:0,47,14,33,0.42424242424242425,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, RW",Michigan State Spartans - Dayton Flyers 1:0,72,30,51,0.5882352941176471,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, RW",Michigan State Spartans - Drake Bulldogs 1:1,51,19,33,0.5757575757575758,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LW,Michigan State Spartans - Indiana Hoosiers 2:1,36,11,21,0.5238095238095238,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LAMF, LW, CF",Michigan State Spartans - Maryland College Park Terrapins 2:2,84,35,64,0.546875,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LW,Michigan State Spartans - Michigan Wolverines 0:0,64,18,40,0.45,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LAMF,Michigan State Spartans - Northwestern Wildcats 1:0,38,13,19,0.6842105263157895,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, RW",Michigan State Spartans - Oakland Golden Grizzlies 2:2,80,38,56,0.6785714285714286,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LW,Michigan State Spartans - Ohio State Buckeyes 0:1,19,8,12,0.6666666666666666,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"RAMF, CF",Michigan State Spartans - Ohio State Buckeyes 2:3,78,19,45,0.4222222222222222,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LAMF, RAMF",Michigan State Spartans - Oregon State Beavers 1:2,62,16,35,0.45714285714285713,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, RW",Michigan State Spartans - Penn State Nittany Lion 0:0,44,20,31,0.6451612903225806,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,CF,Michigan State Spartans - Rutgers Scarlet Knights 0:1,54,20,31,0.6451612903225806,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LAMF, RAMF",Michigan State Spartans - Villanova Wildcats 1:0,72,24,48,0.5,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LWF, RWB",Michigan State Spartans - Wisconsin Badgers 2:0,61,18,30,0.6,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LW,Michigan Wolverines - Michigan State Spartans 0:0,47,13,28,0.4642857142857143,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,CF,Northwestern Wildcats - Michigan State Spartans 1:2,66,16,33,0.48484848484848486,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,RW,Notre Dame Fighting Irish - Michigan State Spartans 0:1,75,19,41,0.4634146341463415,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LAMF,Oakland Golden Grizzlies - Michigan State Spartans 3:0,56,21,33,0.6363636363636364,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,LWF,Ohio State Buckeyes - Michigan State Spartans 2:2,83,26,48,0.5416666666666666,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LAMF, RAMF",Penn State Nittany Lion - Michigan State Spartans 2:1,41,19,27,0.7037037037037037,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,RW,Rutgers Scarlet Knights - Michigan State Spartans 1:1,34,14,22,0.6363636363636364,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, RW",SIUE Cougars - Michigan State Spartans 1:1,55,11,22,0.5,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, RW",Villanova Wildcats - Michigan State Spartans 1:1,52,31,42,0.7380952380952381,"LCMF, LW"
S. Kerrigan,Michigan State Spartans,"LW, CF",Wisconsin Badgers - Michigan State Spartans 1:3,45,10,26,0.38461538461538464,"LCMF, LW"
S. Koza,Rutgers Scarlet Knights,RB,Delaware Blue Hens - Rutgers Scarlet Knights 3:2,31,16,22,0.7272727272727273,0
S. Koza,Temple Owls,"LAMF, LB, LB5",FAU Owls - Temple Owls 0:1,106,31,61,0.5081967213114754,0
S. Koza,Temple Owls,RB,Georgetown Hoyas - Temple Owls 5:2,55,12,32,0.375,0
S. Koza,Rutgers Scarlet Knights,LB,Indiana Hoosiers - Rutgers Scarlet Knights 4:1,66,27,44,0.6136363636363636,0
S. Koza,Rutgers Scarlet Knights,RAMF,Northeastern Huskies - Rutgers Scarlet Knights 4:4,27,18,29,0.6206896551724138,0
S. Koza,Rutgers Scarlet Knights,RB,Princeton Tigers - Rutgers Scarlet Knights 2:1,33,9,21,0.42857142857142855,0
S. Koza,Rutgers Scarlet Knights,LB,Rutgers Scarlet Knights - Columbia Lions 2:0,33,21,26,0.8076923076923077,0
S. Koza,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Penn State Nittany Lion 2:1,3,3,5,0.6,0
S. Koza,Rutgers Scarlet Knights,"LB, RB",Rutgers Scarlet Knights - Saint Peter's Peacocks 2:0,66,44,58,0.7586206896551724,0
S. Koza,Rutgers Scarlet Knights,LB,Rutgers Scarlet Knights - St John's Red Storm 2:2,41,22,37,0.5945945945945946,0
S. Koza,Rutgers Scarlet Knights,LAMF,Rutgers Scarlet Knights - Wisconsin Badgers 2:1,11,3,6,0.5,0
S. Koza,Temple Owls,LB,SMU Mustangs - Temple Owls 4:1,51,11,31,0.3548387096774194,0
S. Koza,Temple Owls,"LB, LWB",Temple Owls - Charlotte 49ers 1:5,108,51,85,0.6,0
S. Koza,Temple Owls,"LB, RB",Temple Owls - Lafayette Leopards 1:3,111,40,75,0.5333333333333333,0
S. Koza,Temple Owls,LB,Temple Owls - Lehigh Mountain Hawks 1:0,62,23,45,0.5111111111111111,0
S. Koza,Temple Owls,LB,Temple Owls - Saint Peter's Peacocks 3:1,107,50,71,0.704225352112676,0
S. Koza,Temple Owls,LB,Temple Owls - Seton Hall Pirates 1:1,35,9,22,0.4090909090909091,0
S. Koza,Temple Owls,"LB5, LWB",Temple Owls - Stony Brook Seawolves 2:0,97,47,78,0.6025641025641025,0
S. Koza,Temple Owls,LWB,Temple Owls - Tulsa Hurricane 2:3,108,41,73,0.5616438356164384,0
S. Koza,Temple Owls,RB,Temple Owls - UCF Knights 0:4,99,31,63,0.49206349206349204,0
S. Koza,Temple Owls,LWB,UAB Blazers - Temple Owls 1:1,103,40,73,0.547945205479452,0
S. Koza,Rutgers Scarlet Knights,0,UCLA Bruins - Rutgers Scarlet Knights 4:0,2,1,1,1.0,0
S. Koza,Temple Owls,RB,USF Bulls - Temple Owls 2:1,105,25,52,0.4807692307692308,0
S. Magnusson,Ohio State Buckeyes,RCB,Akron Zips - Ohio State Buckeyes 0:2,107,28,46,0.6086956521739131,LCB
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",Butler Bulldogs - Ohio State Buckeyes 0:1,96,61,82,0.7439024390243902,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Indiana Hoosiers - Ohio State Buckeyes 2:1,55,28,38,0.7368421052631579,LCB
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",Louisville Cardinals - Ohio State Buckeyes 2:2,102,53,79,0.6708860759493671,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Maryland College Park Terrapins - Ohio State Buckeyes 1:2,109,32,44,0.7272727272727273,LCB
S. Magnusson,Ohio State Buckeyes,LCB,Michigan State Spartans - Ohio State Buckeyes 0:1,101,52,68,0.7647058823529411,LCB
S. Magnusson,Ohio State Buckeyes,LCB,Michigan State Spartans - Ohio State Buckeyes 2:3,102,52,77,0.6753246753246753,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Michigan Wolverines - Ohio State Buckeyes 3:6,103,46,63,0.7301587301587301,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Northwestern Wildcats - Ohio State Buckeyes 4:2,108,63,96,0.65625,LCB
S. Magnusson,Ohio State Buckeyes,LCB,Ohio State Buckeyes - Butler Bulldogs 1:0,95,44,57,0.7719298245614035,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - CSUN Matadors 1:1,96,81,103,0.7864077669902912,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Cleveland State Vikings 1:1,95,73,94,0.776595744680851,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Indiana Hoosiers 2:2,105,49,69,0.7101449275362319,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Kentucky Wildcats 3:0,94,37,62,0.5967741935483871,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Michigan State Spartans 2:2,107,78,107,0.7289719626168224,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Michigan Wolverines 0:0,112,68,87,0.7816091954022989,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Northwestern Wildcats 2:0,109,70,87,0.8045977011494253,LCB
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",Ohio State Buckeyes - Penn State Nittany Lion 0:3,97,55,72,0.7638888888888888,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Rutgers Scarlet Knights 3:0,43,29,41,0.7073170731707317,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - SIUE Cougars 4:0,93,79,94,0.8404255319148937,LCB
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",Ohio State Buckeyes - Seton Hall Pirates 0:1,105,68,97,0.7010309278350515,LCB
S. Magnusson,Ohio State Buckeyes,"CF, LCB, RCB",Ohio State Buckeyes - UC Davis Aggies 1:2,104,67,95,0.7052631578947368,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - UNLV Rebels 3:2,107,82,105,0.780952380952381,LCB
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",Ohio State Buckeyes - Washington Huskies 1:1,102,39,64,0.609375,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Washington Huskies 2:0,112,49,76,0.6447368421052632,LCB
S. Magnusson,Ohio State Buckeyes,"LCB, RCB",Ohio State Buckeyes - Wisconsin Badgers 0:1,96,87,102,0.8529411764705882,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Xavier Musketeers 0:0,101,51,69,0.7391304347826086,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Ohio State Buckeyes - Xavier Musketeers 3:1,117,54,78,0.6923076923076923,LCB
S. Magnusson,Ohio State Buckeyes,LCB,Penn State Nittany Lion - Ohio State Buckeyes (P) 1:1,136,61,74,0.8243243243243243,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Penn State Nittany Lion - Ohio State Buckeyes 0:5,89,37,49,0.7551020408163265,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Rutgers Scarlet Knights - Ohio State Buckeyes 0:2,105,37,63,0.5873015873015873,LCB
S. Magnusson,Ohio State Buckeyes,RCB,UCLA Bruins - Ohio State Buckeyes 2:1,101,75,95,0.7894736842105263,LCB
S. Magnusson,Ohio State Buckeyes,RCB,Wisconsin Badgers - Ohio State Buckeyes 2:3,114,66,85,0.7764705882352941,LCB
S. Masereka,Grace Lancers,CF,Grace Lancers - Lindsey Wilson Blue Raiders 1:0,105,26,59,0.4406779661016949,RW
S. Masereka,Maryland College Park Terrapins,"CF, RCMF, RW",Indiana Hoosiers - Maryland College Park Terrapins 0:1,88,22,51,0.43137254901960786,RW
S. Masereka,Maryland College Park Terrapins,"RAMF, RW",Maryland College Park Terrapins - Brown Bears 2:1,77,24,45,0.5333333333333333,RW
S. Masereka,Maryland College Park Terrapins,RW,Maryland College Park Terrapins - Detroit Mercy Titans 5:2,31,6,16,0.375,RW
S. Masereka,Maryland College Park Terrapins,CF,Maryland College Park Terrapins - George Mason Patriots 2:0,93,19,39,0.48717948717948717,RW
S. Masereka,Maryland College Park Terrapins,"LW, RW",Maryland College Park Terrapins - Georgetown Hoyas 0:2,69,24,47,0.5106382978723404,RW
S. Masereka,Maryland College Park Terrapins,"CF, LW, RW",Maryland College Park Terrapins - Michigan State Spartans 2:1,87,25,48,0.5208333333333334,RW
S. Masereka,Maryland College Park Terrapins,"CF, RAMF",Maryland College Park Terrapins - Ohio State Buckeyes 1:2,100,23,63,0.36507936507936506,RW
S. Masereka,Maryland College Park Terrapins,RW,Maryland College Park Terrapins - Penn State Nittany Lion 1:1,44,20,27,0.7407407407407407,RW
S. Masereka,Maryland College Park Terrapins,RAMF,Maryland College Park Terrapins - San Diego State Aztecs 1:1,77,18,35,0.5142857142857142,RW
S. Masereka,Maryland College Park Terrapins,RAMF,Maryland College Park Terrapins - UCLA Bruins 1:1,84,32,55,0.5818181818181818,RW
S. Masereka,Maryland College Park Terrapins,RAMF,Maryland College Park Terrapins - Virginia Cavaliers 1:1,108,30,56,0.5357142857142857,RW
S. Masereka,Maryland College Park Terrapins,RAMF,Maryland College Park Terrapins - Wisconsin Badgers 3:0,68,19,34,0.5588235294117647,RW
S. Masereka,Maryland College Park Terrapins,"LAMF, RAMF, RW",Michigan Wolverines - Maryland College Park Terrapins 2:0,111,34,64,0.53125,RW
S. Masereka,Maryland College Park Terrapins,"RW, CF",Northwestern Wildcats - Maryland College Park Terrapins 1:2,103,35,63,0.5555555555555556,RW
S. Masereka,Maryland College Park Terrapins,"LCMF, RCMF, RW",Rutgers Scarlet Knights - Maryland College Park Terrapins 3:1,108,22,54,0.4074074074074074,RW
S. Masereka,Maryland College Park Terrapins,LAMF,UMBC Retrievers - Maryland College Park Terrapins 1:1,106,34,64,0.53125,RW
S. Masereka,Maryland College Park Terrapins,"CF, LW, RW",Washington Huskies - Maryland College Park Terrapins 2:3,107,23,58,0.39655172413793105,RW
S. Nixon,UCLA Bruins,RWB,Maryland College Park Terrapins - UCLA Bruins 1:1,49,16,30,0.5333333333333333,LCMF
S. Nixon,UCLA Bruins,RW,Northwestern Wildcats - UCLA Bruins 0:1,100,25,47,0.5319148936170213,LCMF
S. Nixon,UCLA Bruins,RB5,Penn State Nittany Lion - UCLA Bruins 2:2,69,31,42,0.7380952380952381,LCMF
S. Nixon,UCLA Bruins,"RCMF, RW",Rutgers Scarlet Knights - UCLA Bruins 0:3,59,26,40,0.65,LCMF
S. Nixon,UCLA Bruins,"RB, RWF",UCLA Bruins - Cal State Fullerton Titans 1:3,80,36,66,0.5454545454545454,LCMF
S. Nixon,UCLA Bruins,"RB, RW",UCLA Bruins - Denver Pioneers 0:0,79,39,55,0.7090909090909091,LCMF
S. Nixon,UCLA Bruins,"RB5, RCMF3",UCLA Bruins - Indiana Hoosiers 1:2,50,20,27,0.7407407407407407,LCMF
S. Nixon,UCLA Bruins,"RB, RWF",UCLA Bruins - JMU Dukes 0:0,53,19,31,0.6129032258064516,LCMF
S. Nixon,UCLA Bruins,RB,UCLA Bruins - LMU Lions 2:0,48,24,34,0.7058823529411765,LCMF
S. Nixon,UCLA Bruins,RW,UCLA Bruins - Michigan State Spartans 0:1,65,33,52,0.6346153846153846,LCMF
S. Nixon,UCLA Bruins,RWF,UCLA Bruins - Michigan Wolverines 3:3,97,36,52,0.6923076923076923,LCMF
S. Nixon,UCLA Bruins,RB5,UCLA Bruins - Ohio State Buckeyes 2:1,63,39,60,0.65,LCMF
S. Nixon,UCLA Bruins,"RB, RW",UCLA Bruins - Portland Pilots 2:0,57,40,57,0.7017543859649122,LCMF
S. Nixon,UCLA Bruins,LCMF,UCLA Bruins - Washington Huskies 0:1,23,19,24,0.7916666666666666,LCMF
S. Nixon,UCLA Bruins,RB,UCLA Bruins - Westmont Warriors 5:1,38,22,32,0.6875,LCMF
S. Nixon,UCLA Bruins,"RB, RWF",Wisconsin Badgers - UCLA Bruins 4:1,104,45,68,0.6617647058823529,LCMF
S. Ovesen,Penn State Nittany Lion,RB,Clemson Tigers - Penn State Nittany Lion 3:0,59,20,29,0.6896551724137931,CB
S. Ovesen,Penn State Nittany Lion,RCB,Indiana Hoosiers - Penn State Nittany Lion 1:0,81,44,62,0.7096774193548387,CB
S. Ovesen,Penn State Nittany Lion,RB,Maryland College Park Terrapins - Penn State Nittany Lion 1:1,102,36,60,0.6,CB
S. Ovesen,Penn State Nittany Lion,RCB3,Michigan Wolverines - Penn State Nittany Lion 2:1,95,50,61,0.819672131147541,CB
S. Ovesen,Penn State Nittany Lion,RCB,Michigan Wolverines - Penn State Nittany Lion 2:3,100,47,60,0.7833333333333333,CB
S. Ovesen,Penn State Nittany Lion,RB,Penn State Nittany Lion - Army West Point Black Knights 2:1,94,81,101,0.801980198019802,CB
S. Ovesen,Penn State Nittany Lion,"LCB, RCB",Penn State Nittany Lion - Cornell Big Red 2:3,105,74,85,0.8705882352941177,CB
S. Ovesen,Penn State Nittany Lion,RCB,Penn State Nittany Lion - Detroit Mercy Titans 3:0,89,101,117,0.8632478632478633,CB
S. Ovesen,Penn State Nittany Lion,RCB,Penn State Nittany Lion - Howard Bison 3:1,105,113,130,0.8692307692307693,CB
S. Ovesen,Penn State Nittany Lion,"LCB3, RCB",Penn State Nittany Lion - Indiana Hoosiers 1:2,44,17,26,0.6538461538461539,CB
S. Ovesen,Penn State Nittany Lion,RB,Penn State Nittany Lion - Michigan State Spartans 2:1,104,53,71,0.7464788732394366,CB
S. Ovesen,Penn State Nittany Lion,0,Penn State Nittany Lion - Michigan State Spartans 4:1,15,4,6,0.6666666666666666,CB
S. Ovesen,Penn State Nittany Lion,RCB,Penn State Nittany Lion - Michigan Wolverines 4:0,103,45,57,0.7894736842105263,CB
S. Ovesen,Penn State Nittany Lion,"CB, RCB3",Penn State Nittany Lion - Ohio State Buckeyes 0:5,53,22,38,0.5789473684210527,CB
S. Ovesen,Penn State Nittany Lion,RCB3,Penn State Nittany Lion - Pittsburgh Panthers 1:2,96,32,47,0.6808510638297872,CB
S. Ovesen,Penn State Nittany Lion,RB,Penn State Nittany Lion - Rhode Island Rhody 1:1,45,16,32,0.5,CB
S. Ovesen,Penn State Nittany Lion,CB,Penn State Nittany Lion - Rutgers Scarlet Knights 1:2,32,24,25,0.96,CB
S. Ovesen,Penn State Nittany Lion,LCB,Penn State Nittany Lion - Rutgers Scarlet Knights 2:1,45,29,36,0.8055555555555556,CB
S. Ovesen,Penn State Nittany Lion,RCB,Penn State Nittany Lion - Rutgers Scarlet Knights 3:1,103,52,67,0.7761194029850746,CB
S. Ovesen,Penn State Nittany Lion,RCB,Penn State Nittany Lion - Syracuse Orange 1:1,78,17,35,0.4857142857142857,CB
S. Ovesen,Penn State Nittany Lion,"LCB, RB",Penn State Nittany Lion - UCLA Bruins 2:2,100,56,72,0.7777777777777778,CB
S. Ovesen,Penn State Nittany Lion,LCB,Penn State Nittany Lion - Wisconsin Badgers 0:2,52,35,48,0.7291666666666666,CB
S. Ovesen,Penn State Nittany Lion,"LCB, RCB",Rutgers Scarlet Knights - Penn State Nittany Lion 2:1,103,65,80,0.8125,CB
S. Ovesen,Penn State Nittany Lion,RB,St John's Red Storm - Penn State Nittany Lion 1:2,100,46,62,0.7419354838709677,CB
S. Ovesen,Penn State Nittany Lion,0,Syracuse Orange - Penn State Nittany Lion 1:0,15,4,7,0.5714285714285714,CB
S. Ovesen,Penn State Nittany Lion,LCB,Washington Huskies - Penn State Nittany Lion 3:1,41,32,33,0.9696969696969697,CB
S. Rincón,UCLA Bruins,"LWB, RCMF",Berkeley Golden Bears - UCLA Bruins 1:1,27,18,22,0.8181818181818182,"LWB, RCMF"
S. Rincón,UCLA Bruins,0,Cal State Fullerton Titans - UCLA Bruins 4:1,2,0,1,0.0,"LWB, RCMF"
S. Rincón,UCLA Bruins,0,Oregon State Beavers - UCLA Bruins 2:2,4,0,2,0.0,"LWB, RCMF"
S. Rincón,UCLA Bruins,CF,Portland Pilots - UCLA Bruins 2:0,14,2,7,0.2857142857142857,"LWB, RCMF"
S. Rincón,UCLA Bruins,RWF,San Diego State Aztecs - UCLA Bruins 0:3,59,25,39,0.6410256410256411,"LWB, RCMF"
S. Rincón,UCLA Bruins,RCMF,UC Irvine Anteaters - UCLA Bruins 0:4,29,14,18,0.7777777777777778,"LWB, RCMF"
S. Rincón,UCLA Bruins,LW,UCLA Bruins - CSUN Matadors 1:1,20,4,9,0.4444444444444444,"LWB, RCMF"
S. Rincón,UCLA Bruins,0,UCLA Bruins - Grand Canyon Lopes 2:3,10,6,11,0.5454545454545454,"LWB, RCMF"
S. Rincón,UCLA Bruins,RW,UCLA Bruins - LMU Lions 0:1,24,13,15,0.8666666666666667,"LWB, RCMF"
S. Rincón,UCLA Bruins,RAMF,UCLA Bruins - Liberty Flames 5:2,8,11,17,0.6470588235294118,"LWB, RCMF"
S. Rincón,UCLA Bruins,RWF,UCLA Bruins - Oregon State Beavers 0:0,16,8,12,0.6666666666666666,"LWB, RCMF"
S. Rincón,UCLA Bruins,RW,UCLA Bruins - Rutgers Scarlet Knights 4:0,19,9,14,0.6428571428571429,"LWB, RCMF"
S. Rincón,UCLA Bruins,LW,UCLA Bruins - San Diego State Aztecs 2:1,27,5,9,0.5555555555555556,"LWB, RCMF"
S. Rincón,UCLA Bruins,0,UCLA Bruins - Virginia Tech Hokies 1:0,13,4,10,0.4,"LWB, RCMF"
S. Rincón,UCLA Bruins,0,UCLA Bruins - Washington Huskies 1:0,24,12,19,0.631578947368421,"LWB, RCMF"
S. Rincón,UCLA Bruins,RCMF,Virginia Tech Hokies - UCLA Bruins 1:4,9,2,3,0.6666666666666666,"LWB, RCMF"
S. Rincón,UCLA Bruins,RAMF,Washington Huskies - UCLA Bruins 2:4,40,12,20,0.6,"LWB, RCMF"
S. Sarver,Indiana Hoosiers,CF,Akron Zips - Indiana Hoosiers 1:1 (E),88,14,46,0.30434782608695654,RCMF3
S. Sarver,Indiana Hoosiers,"LW, RW, CF",Butler Bulldogs - Indiana Hoosiers 1:1,113,30,58,0.5172413793103449,RCMF3
S. Sarver,Indiana Hoosiers,CF,Butler Bulldogs - Indiana Hoosiers 1:2,62,20,42,0.47619047619047616,RCMF3
S. Sarver,Indiana Hoosiers,CF,Clemson Tigers - Indiana Hoosiers 3:2,85,18,52,0.34615384615384615,RCMF3
S. Sarver,Indiana Hoosiers,CF,Evansville Purple Aces - Indiana Hoosiers 1:1,55,14,30,0.4666666666666667,RCMF3
S. Sarver,Indiana Hoosiers,"AMF, CF",Indiana Hoosiers - Akron Zips 2:0,79,25,56,0.44642857142857145,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Butler Bulldogs 1:0,83,33,64,0.515625,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Butler Bulldogs 1:0,57,12,40,0.3,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RW",Indiana Hoosiers - Butler Bulldogs 2:0,74,32,69,0.463768115942029,RCMF3
S. Sarver,Indiana Hoosiers,"CF, RW",Indiana Hoosiers - Creighton Bluejays 0:3,95,20,51,0.39215686274509803,RCMF3
S. Sarver,Indiana Hoosiers,CF,Indiana Hoosiers - Dayton Flyers 0:2,105,36,63,0.5714285714285714,RCMF3
S. Sarver,Indiana Hoosiers,RW,Indiana Hoosiers - DePaul Blue Demons 2:0,70,31,62,0.5,RCMF3
