player_name,team,Position,Wins,Losses,Draws,Occurrences,Win Percentage,Loss Percentage,Draw Percentage
J. Weiss,Northwestern Wildcats,"CF, LWF",2,0,0,64,3.125,0.0,0.0
J. Weiss,Northwestern Wildcats,"CF, RAMF",0,0,1,64,0.0,0.0,1.5625
J. Weiss,Northwestern Wildcats,LAMF,3,0,1,64,4.6875,0.0,1.5625
J. Weiss,Northwestern Wildcats,"LAMF, LW",2,0,0,64,3.125,0.0,0.0
J. Weiss,Northwestern Wildcats,"LAMF, RAMF",1,0,1,64,1.5625,0.0,1.5625
J. Weiss,Northwestern Wildcats,LW,1,0,0,64,1.5625,0.0,0.0
J. Weiss,Northwestern Wildcats,LWF,1,0,0,64,1.5625,0.0,0.0
J. Weiss,Northwestern Wildcats,"RW, CF",0,0,1,64,0.0,0.0,1.5625
J. Zalinsky,Rutgers Scarlet Knights,CB,0,1,0,61,0.0,1.639344262295082,0.0
J. Zalinsky,Rutgers Scarlet Knights,"CB, RB, RCB",1,0,0,61,1.639344262295082,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,"CB, RCB",1,0,0,61,1.639344262295082,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,LB,0,0,1,61,0.0,0.0,1.639344262295082
J. Zalinsky,Rutgers Scarlet Knights,"LB, RB",2,0,0,61,3.278688524590164,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,"LCB, RB",1,0,0,61,1.639344262295082,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,"LCB, RCB",1,0,0,61,1.639344262295082,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,"RAMF, RB",1,0,0,61,1.639344262295082,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,RB,3,0,0,61,4.918032786885246,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB",4,0,0,61,6.557377049180328,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB3",1,0,1,61,1.639344262295082,0.0,1.639344262295082
J. Zalinsky,Rutgers Scarlet Knights,"RB5, RCB3",2,0,0,61,3.278688524590164,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,RCB,18,0,9,61,29.508196721311474,0.0,14.754098360655737
J. Zalinsky,Rutgers Scarlet Knights,"RCB, RCB3",2,0,0,61,3.278688524590164,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,RCB3,9,0,1,61,14.754098360655737,0.0,1.639344262295082
J. Zalinsky,Rutgers Scarlet Knights,"RCB3, RWB",1,0,0,61,1.639344262295082,0.0,0.0
J. Zalinsky,Rutgers Scarlet Knights,RWB,1,0,0,61,1.639344262295082,0.0,0.0
K. Andrews,UCF Knights,0,2,0,0,57,3.508771929824561,0.0,0.0
K. Andrews,UCF Knights,"CF, LW",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,UCF Knights,LAMF,2,0,0,57,3.508771929824561,0.0,0.0
K. Andrews,UCF Knights,"LAMF, LW",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,UCF Knights,"LAMF, RAMF",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,UCF Knights,LW,7,0,0,57,12.280701754385964,0.0,0.0
K. Andrews,UCF Knights,"LW, RW",5,0,0,57,8.771929824561402,0.0,0.0
K. Andrews,UCF Knights,LWF,1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,UCF Knights,RB,1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,UCF Knights,RW,4,0,0,57,7.017543859649122,0.0,0.0
K. Andrews,UCF Knights,RWF,2,0,0,57,3.508771929824561,0.0,0.0
K. Andrews,Wisconsin Badgers,CF,1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,Wisconsin Badgers,"DMF, LCMF",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,Wisconsin Badgers,LAMF,2,0,1,57,3.508771929824561,0.0,1.7543859649122806
K. Andrews,Wisconsin Badgers,"LAMF, LW",2,0,0,57,3.508771929824561,0.0,0.0
K. Andrews,Wisconsin Badgers,LW,9,0,4,57,15.789473684210526,0.0,7.017543859649122
K. Andrews,Wisconsin Badgers,"LW, LWB",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,Wisconsin Badgers,"LW, RAMF",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,Wisconsin Badgers,"LW, RCMF",1,0,0,57,1.7543859649122806,0.0,0.0
K. Andrews,Wisconsin Badgers,"LW, RW",3,0,1,57,5.263157894736842,0.0,1.7543859649122806
K. Andrews,Wisconsin Badgers,RAMF,0,0,1,57,0.0,0.0,1.7543859649122806
K. Andrews,Wisconsin Badgers,RW,1,0,1,57,1.7543859649122806,0.0,1.7543859649122806
K. Arnarsson,Rutgers Scarlet Knights,0,1,0,0,10,10.0,0.0,0.0
K. Arnarsson,Rutgers Scarlet Knights,AMF,3,0,0,10,30.0,0.0,0.0
K. Arnarsson,Rutgers Scarlet Knights,CF,2,0,0,10,20.0,0.0,0.0
K. Arnarsson,Rutgers Scarlet Knights,LCMF,3,0,0,10,30.0,0.0,0.0
K. Arnarsson,Rutgers Scarlet Knights,LW,1,0,0,10,10.0,0.0,0.0
K. Brame,Michigan Wolverines,DMF,1,0,1,14,7.142857142857142,0.0,7.142857142857142
K. Brame,Michigan Wolverines,"DMF, LCMF, RCMF",1,0,0,14,7.142857142857142,0.0,0.0
K. Brame,Michigan Wolverines,"DMF, LCMF3",0,0,1,14,0.0,0.0,7.142857142857142
K. Brame,Michigan Wolverines,"DMF, RCMF3",3,0,0,14,21.428571428571427,0.0,0.0
K. Brame,Michigan Wolverines,LCMF,1,0,1,14,7.142857142857142,0.0,7.142857142857142
K. Brame,Michigan Wolverines,"LCMF, RCMF",2,0,0,14,14.285714285714285,0.0,0.0
K. Brame,Michigan Wolverines,RCMF,0,0,2,14,0.0,0.0,14.285714285714285
K. Brame,Michigan Wolverines,"RCMF, RWB",1,0,0,14,7.142857142857142,0.0,0.0
K. Dadzie,Brown Bears,"AMF, CF",1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Brown Bears,"AMF, LAMF",0,1,0,63,0.0,1.5873015873015872,0.0
K. Dadzie,Brown Bears,"AMF, LW",0,0,1,63,0.0,0.0,1.5873015873015872
K. Dadzie,Brown Bears,CF,25,0,3,63,39.682539682539684,0.0,4.761904761904762
K. Dadzie,Brown Bears,"CF, LAMF",2,0,0,63,3.1746031746031744,0.0,0.0
K. Dadzie,Brown Bears,"CF, LW",1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Brown Bears,"CF, RAMF",1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Brown Bears,LAMF,5,1,4,63,7.936507936507936,1.5873015873015872,6.349206349206349
K. Dadzie,Brown Bears,"LAMF, CF",0,0,2,63,0.0,0.0,3.1746031746031744
K. Dadzie,Brown Bears,"LAMF, LCMF3",1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Brown Bears,RAMF,2,0,0,63,3.1746031746031744,0.0,0.0
K. Dadzie,Brown Bears,"RAMF, CF",1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,0,1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,AMF,1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,CF,1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,LAMF,1,0,1,63,1.5873015873015872,0.0,1.5873015873015872
K. Dadzie,Penn State Nittany Lion,LCMF3,1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,LW,1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,"LW, RW",1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,LWB,1,0,0,63,1.5873015873015872,0.0,0.0
K. Dadzie,Penn State Nittany Lion,RW,2,0,0,63,3.1746031746031744,0.0,0.0
K. Dadzie,Penn State Nittany Lion,"RW, RWB",1,0,0,63,1.5873015873015872,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,0,1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,AMF,1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,"AMF, RAMF",1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,"CF, RCMF",1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,DMF,1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,LCMF,1,0,1,23,4.3478260869565215,0.0,4.3478260869565215
K. Quist-Therson,Maryland College Park Terrapins,LDMF,2,0,0,23,8.695652173913043,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,"LDMF, RDMF",2,0,0,23,8.695652173913043,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,RAMF,2,0,0,23,8.695652173913043,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,"RAMF, RW",1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,RCMF,2,0,0,23,8.695652173913043,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,"RCMF, RDMF",1,0,0,23,4.3478260869565215,0.0,0.0
K. Quist-Therson,Maryland College Park Terrapins,RDMF,1,0,4,23,4.3478260869565215,0.0,17.391304347826086
K. Quist-Therson,Maryland College Park Terrapins,RW,0,0,1,23,0.0,0.0,4.3478260869565215
K. Schueneman,Michigan State Spartans,0,6,0,0,29,20.689655172413794,0.0,0.0
K. Schueneman,Michigan State Spartans,CF,1,0,0,29,3.4482758620689653,0.0,0.0
K. Schueneman,Michigan State Spartans,"LAMF, RAMF",1,0,0,29,3.4482758620689653,0.0,0.0
K. Schueneman,Michigan State Spartans,LCMF3,0,0,1,29,0.0,0.0,3.4482758620689653
K. Schueneman,Michigan State Spartans,LWF,1,0,0,29,3.4482758620689653,0.0,0.0
K. Schueneman,Michigan State Spartans,RAMF,7,0,0,29,24.137931034482758,0.0,0.0
K. Schueneman,Michigan State Spartans,"RAMF, RDMF",1,0,0,29,3.4482758620689653,0.0,0.0
K. Schueneman,Michigan State Spartans,RB,0,0,2,29,0.0,0.0,6.896551724137931
K. Schueneman,Michigan State Spartans,"RB, RW",0,0,2,29,0.0,0.0,6.896551724137931
K. Schueneman,Michigan State Spartans,RW,4,0,3,29,13.793103448275861,0.0,10.344827586206897
L. Aviles,Rutgers Scarlet Knights,0,2,0,0,8,25.0,0.0,0.0
L. Aviles,Rutgers Scarlet Knights,AMF,1,0,0,8,12.5,0.0,0.0
L. Aviles,Rutgers Scarlet Knights,CF,1,0,0,8,12.5,0.0,0.0
L. Aviles,Rutgers Scarlet Knights,"CF, LW",1,0,0,8,12.5,0.0,0.0
L. Aviles,Rutgers Scarlet Knights,RAMF,1,0,0,8,12.5,0.0,0.0
L. Aviles,Rutgers Scarlet Knights,"RCMF, RW",1,0,0,8,12.5,0.0,0.0
L. Aviles,Rutgers Scarlet Knights,RWF,0,0,1,8,0.0,0.0,12.5
L. Bezerra,Indiana Hoosiers,0,4,0,1,20,20.0,0.0,5.0
L. Bezerra,Indiana Hoosiers,"AMF, CF, LAMF",1,0,0,20,5.0,0.0,0.0
L. Bezerra,Indiana Hoosiers,CF,8,0,4,20,40.0,0.0,20.0
L. Bezerra,Indiana Hoosiers,"CF, RW",1,0,0,20,5.0,0.0,0.0
L. Bezerra,Indiana Hoosiers,"LW, RW",1,0,0,20,5.0,0.0,0.0
L. Costabile,Maryland College Park Terrapins,"LAMF, LB",3,0,1,52,5.769230769230769,0.0,1.9230769230769231
L. Costabile,Maryland College Park Terrapins,LB,34,0,12,52,65.38461538461539,0.0,23.076923076923077
L. Costabile,Maryland College Park Terrapins,"LB, LB5",1,0,0,52,1.9230769230769231,0.0,0.0
L. Costabile,Maryland College Park Terrapins,"LB, LWB",1,0,0,52,1.9230769230769231,0.0,0.0
L. Gerhardt,CSUN Matadors,AMF,2,0,1,48,4.166666666666666,0.0,2.083333333333333
L. Gerhardt,CSUN Matadors,"DMF, LCMF, RB, RCMF",1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,CSUN Matadors,"DMF, RCMF",2,0,0,48,4.166666666666666,0.0,0.0
L. Gerhardt,CSUN Matadors,"LB, LCMF, RW",0,0,1,48,0.0,0.0,2.083333333333333
L. Gerhardt,CSUN Matadors,"LCMF, RCMF",3,0,1,48,6.25,0.0,2.083333333333333
L. Gerhardt,CSUN Matadors,"LCMF3, RCMF, RCMF3",1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,CSUN Matadors,LDMF,1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,CSUN Matadors,"LDMF, RCMF",0,0,1,48,0.0,0.0,2.083333333333333
L. Gerhardt,CSUN Matadors,"LDMF, RCMF, RDMF",2,0,0,48,4.166666666666666,0.0,0.0
L. Gerhardt,CSUN Matadors,"LDMF, RDMF",2,0,2,48,4.166666666666666,0.0,4.166666666666666
L. Gerhardt,CSUN Matadors,LW,1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,CSUN Matadors,RCMF,2,0,1,48,4.166666666666666,0.0,2.083333333333333
L. Gerhardt,CSUN Matadors,RDMF,7,0,2,48,14.583333333333334,0.0,4.166666666666666
L. Gerhardt,Elon Phoenix,RDMF,1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,Michigan State Spartans,0,1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,Michigan State Spartans,"AMF, DMF",1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,Michigan State Spartans,LCB,2,0,3,48,4.166666666666666,0.0,6.25
L. Gerhardt,Michigan State Spartans,"LCB, LDMF",1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,Michigan State Spartans,LCMF,1,0,1,48,2.083333333333333,0.0,2.083333333333333
L. Gerhardt,Michigan State Spartans,LCMF3,1,0,0,48,2.083333333333333,0.0,0.0
L. Gerhardt,Michigan State Spartans,LDMF,2,0,0,48,4.166666666666666,0.0,0.0
L. Gerhardt,Michigan State Spartans,RDMF,1,0,0,48,2.083333333333333,0.0,0.0
L. Jeffus,Indiana Hoosiers,CF,0,0,1,68,0.0,0.0,1.4705882352941175
L. Jeffus,Indiana Hoosiers,LCMF3,0,0,1,68,0.0,0.0,1.4705882352941175
L. Jeffus,Indiana Hoosiers,RCMF,1,0,1,68,1.4705882352941175,0.0,1.4705882352941175
L. Jeffus,Indiana Hoosiers,RDMF,1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,0,1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,"AMF, RCMF3",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,"DMF, LCMF3, RCMF3",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,"LAMF, RAMF",0,1,1,68,0.0,1.4705882352941175,1.4705882352941175
L. Jeffus,Tulsa Hurricane,"LB, LCB",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,"LB, LW",0,0,1,68,0.0,0.0,1.4705882352941175
L. Jeffus,Tulsa Hurricane,"LB, RB",2,0,0,68,2.941176470588235,0.0,0.0
L. Jeffus,Tulsa Hurricane,"LB, RCB, RCMF",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,LCB,2,0,0,68,2.941176470588235,0.0,0.0
L. Jeffus,Tulsa Hurricane,"LCB, RCB",0,0,1,68,0.0,0.0,1.4705882352941175
L. Jeffus,Tulsa Hurricane,"LCMF3, RCMF3",6,1,2,68,8.823529411764707,1.4705882352941175,2.941176470588235
L. Jeffus,Tulsa Hurricane,LDMF,1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,RAMF,9,0,0,68,13.23529411764706,0.0,0.0
L. Jeffus,Tulsa Hurricane,"RAMF, RCB3",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,"RAMF, RCMF",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,"RAMF, RDMF",2,0,0,68,2.941176470588235,0.0,0.0
L. Jeffus,Tulsa Hurricane,RB,2,0,1,68,2.941176470588235,0.0,1.4705882352941175
L. Jeffus,Tulsa Hurricane,"RB, RDMF",2,0,0,68,2.941176470588235,0.0,0.0
L. Jeffus,Tulsa Hurricane,"RCB, RCMF3",1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,RCMF,1,0,0,68,1.4705882352941175,0.0,0.0
L. Jeffus,Tulsa Hurricane,RCMF3,16,1,2,68,23.52941176470588,1.4705882352941175,2.941176470588235
L. Jeffus,Tulsa Hurricane,RDMF,1,0,0,68,1.4705882352941175,0.0,0.0
L. Koehl,Maryland College Park Terrapins,AMF,1,0,0,27,3.7037037037037033,0.0,0.0
L. Koehl,Maryland College Park Terrapins,"AMF, LAMF",1,0,0,27,3.7037037037037033,0.0,0.0
L. Koehl,Maryland College Park Terrapins,"AMF, LDMF",2,0,0,27,7.4074074074074066,0.0,0.0
L. Koehl,Maryland College Park Terrapins,LCMF,6,0,1,27,22.22222222222222,0.0,3.7037037037037033
L. Koehl,Maryland College Park Terrapins,"LCMF, LDMF",3,0,0,27,11.11111111111111,0.0,0.0
L. Koehl,Maryland College Park Terrapins,"LCMF, LW",1,0,0,27,3.7037037037037033,0.0,0.0
L. Koehl,Maryland College Park Terrapins,"LCMF, RDMF",1,0,0,27,3.7037037037037033,0.0,0.0
L. Koehl,Maryland College Park Terrapins,LDMF,3,0,4,27,11.11111111111111,0.0,14.814814814814813
L. Koehl,Maryland College Park Terrapins,RCMF,0,0,1,27,0.0,0.0,3.7037037037037033
L. Koehl,Maryland College Park Terrapins,RDMF,3,0,0,27,11.11111111111111,0.0,0.0
L. Mack,Maryland College Park Terrapins,GK,12,0,4,16,75.0,0.0,25.0
L. Pechota,Ohio State Buckeyes,0,0,0,1,54,0.0,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,AMF,3,0,0,54,5.555555555555555,0.0,0.0
L. Pechota,Ohio State Buckeyes,"AMF, LCMF, RAMF",0,0,1,54,0.0,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,"AMF, LWB, RCMF3",0,0,1,54,0.0,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,CF,1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"CF, LW",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LAMF, CF",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LAMF, LW",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LAMF, RAMF",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LAMF, RAMF, RW",0,0,1,54,0.0,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,LCMF,3,0,0,54,5.555555555555555,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LCMF, LCMF3, LW",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LCMF, LW",2,0,0,54,3.7037037037037033,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LCMF, RCMF",3,0,1,54,5.555555555555555,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,"LCMF, RCMF, RW",0,0,1,54,0.0,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,LW,7,0,3,54,12.962962962962962,0.0,5.555555555555555
L. Pechota,Ohio State Buckeyes,"LW, CF",0,0,1,54,0.0,0.0,1.8518518518518516
L. Pechota,Ohio State Buckeyes,"LW, RCMF",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"LW, RW",5,0,4,54,9.25925925925926,0.0,7.4074074074074066
L. Pechota,Ohio State Buckeyes,"RAMF, RW",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,RCMF,1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,"RCMF, RW",1,0,0,54,1.8518518518518516,0.0,0.0
L. Pechota,Ohio State Buckeyes,RW,6,0,1,54,11.11111111111111,0.0,1.8518518518518516
L. Shreiner,Northwestern Wildcats,0,5,0,0,12,41.66666666666667,0.0,0.0
L. Shreiner,Northwestern Wildcats,CF,1,0,0,12,8.333333333333332,0.0,0.0
L. Shreiner,Northwestern Wildcats,"CF, RW",1,0,0,12,8.333333333333332,0.0,0.0
L. Shreiner,Northwestern Wildcats,"LB, RB, RCB3",1,0,0,12,8.333333333333332,0.0,0.0
L. Shreiner,Northwestern Wildcats,"LCMF3, RB5",1,0,0,12,8.333333333333332,0.0,0.0
L. Shreiner,Northwestern Wildcats,RB,2,0,0,12,16.666666666666664,0.0,0.0
L. Shreiner,Northwestern Wildcats,"RB, RCB",1,0,0,12,8.333333333333332,0.0,0.0
L. Van Heukelum,Maryland College Park Terrapins,0,1,0,0,22,4.545454545454546,0.0,0.0
L. Van Heukelum,Maryland College Park Terrapins,CF,15,0,6,22,68.18181818181817,0.0,27.27272727272727
M. Adedokun,Dayton Flyers,AMF,1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Dayton Flyers,"CF, LCMF",0,0,1,58,0.0,0.0,1.7241379310344827
M. Adedokun,Dayton Flyers,"CF, LCMF, RCMF",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Dayton Flyers,"LCMF, RCMF",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Dayton Flyers,LCMF3,1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Dayton Flyers,LDMF,1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Dayton Flyers,RCMF,2,0,0,58,3.4482758620689653,0.0,0.0
M. Adedokun,Dayton Flyers,RCMF3,1,0,1,58,1.7241379310344827,0.0,1.7241379310344827
M. Adedokun,Ohio State Buckeyes,CF,9,0,5,58,15.517241379310345,0.0,8.620689655172415
M. Adedokun,Ohio State Buckeyes,"CF, LAMF",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Ohio State Buckeyes,"CF, LW",2,0,1,58,3.4482758620689653,0.0,1.7241379310344827
M. Adedokun,Ohio State Buckeyes,"CF, LW, RW",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Ohio State Buckeyes,"CF, LWF",2,0,0,58,3.4482758620689653,0.0,0.0
M. Adedokun,Ohio State Buckeyes,"LAMF, LW",0,0,1,58,0.0,0.0,1.7241379310344827
M. Adedokun,Ohio State Buckeyes,LW,5,0,0,58,8.620689655172415,0.0,0.0
M. Adedokun,Ohio State Buckeyes,"LW, CF",1,0,1,58,1.7241379310344827,0.0,1.7241379310344827
M. Adedokun,Ohio State Buckeyes,"LW, RW",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Ohio State Buckeyes,"LW, RW, CF",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,Ohio State Buckeyes,RW,1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,University of Dayton  Flyers,AMF,1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,University of Dayton  Flyers,"AMF, RCMF",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,University of Dayton  Flyers,"LCMF, LW, RCMF",0,1,0,58,0.0,1.7241379310344827,0.0
M. Adedokun,University of Dayton  Flyers,"LCMF, RCMF",2,0,0,58,3.4482758620689653,0.0,0.0
M. Adedokun,University of Dayton  Flyers,LCMF3,1,1,0,58,1.7241379310344827,1.7241379310344827,0.0
M. Adedokun,University of Dayton  Flyers,"LDMF, RDMF",0,1,0,58,0.0,1.7241379310344827,0.0
M. Adedokun,University of Dayton  Flyers,LW,1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,University of Dayton  Flyers,"LW, RW",1,0,0,58,1.7241379310344827,0.0,0.0
M. Adedokun,University of Dayton  Flyers,"LWF, RCMF, RCMF3",0,1,0,58,0.0,1.7241379310344827,0.0
M. Adedokun,University of Dayton  Flyers,RCMF,2,0,0,58,3.4482758620689653,0.0,0.0
M. Adedokun,University of Dayton  Flyers,RDMF,2,0,0,58,3.4482758620689653,0.0,0.0
M. Adedokun,University of Dayton  Flyers,RW,0,1,0,58,0.0,1.7241379310344827,0.0
M. Borkovic,Ohio State Buckeyes,"AMF, CF",0,0,1,39,0.0,0.0,2.564102564102564
M. Borkovic,Ohio State Buckeyes,CF,21,0,6,39,53.84615384615385,0.0,15.384615384615385
M. Borkovic,Ohio State Buckeyes,"CF, LW",0,0,1,39,0.0,0.0,2.564102564102564
M. Borkovic,Ohio State Buckeyes,"CF, RW",2,0,1,39,5.128205128205128,0.0,2.564102564102564
M. Borkovic,Ohio State Buckeyes,"LW, CF",1,0,0,39,2.564102564102564,0.0,0.0
M. Borkovic,Ohio State Buckeyes,"LW, RW, CF",0,0,1,39,0.0,0.0,2.564102564102564
M. Borkovic,Ohio State Buckeyes,RAMF,0,0,1,39,0.0,0.0,2.564102564102564
M. Borkovic,Ohio State Buckeyes,RW,2,0,0,39,5.128205128205128,0.0,0.0
M. Borkovic,Ohio State Buckeyes,"RW, CF",2,0,0,39,5.128205128205128,0.0,0.0
M. Cisset,Penn State Nittany Lion,"CB, LCB",1,0,0,30,3.3333333333333335,0.0,0.0
M. Cisset,Penn State Nittany Lion,"CB, LCB3",1,0,0,30,3.3333333333333335,0.0,0.0
M. Cisset,Penn State Nittany Lion,"CB, RCB",1,0,0,30,3.3333333333333335,0.0,0.0
M. Cisset,Penn State Nittany Lion,LCB,16,0,7,30,53.333333333333336,0.0,23.333333333333332
M. Cisset,Penn State Nittany Lion,"LCB, LCB3",1,0,0,30,3.3333333333333335,0.0,0.0
M. Cisset,Penn State Nittany Lion,"LCB, RCB",1,0,0,30,3.3333333333333335,0.0,0.0
M. Cisset,Penn State Nittany Lion,LCB3,2,0,0,30,6.666666666666667,0.0,0.0
M. Daouda,Penn State Nittany Lion,"AMF, DMF, RAMF",0,0,1,14,0.0,0.0,7.142857142857142
M. Daouda,Penn State Nittany Lion,"AMF, RCMF3",1,0,0,14,7.142857142857142,0.0,0.0
M. Daouda,Penn State Nittany Lion,"DMF, LCMF",1,0,0,14,7.142857142857142,0.0,0.0
M. Daouda,Penn State Nittany Lion,LCMF,2,0,0,14,14.285714285714285,0.0,0.0
M. Daouda,Penn State Nittany Lion,"LCMF, RCMF",0,0,1,14,0.0,0.0,7.142857142857142
M. Daouda,Penn State Nittany Lion,RCMF,7,0,0,14,50.0,0.0,0.0
M. Daouda,Penn State Nittany Lion,RDMF,1,0,0,14,7.142857142857142,0.0,0.0
M. De Jesus,Delaware Blue Hens,LCMF,1,0,0,23,4.3478260869565215,0.0,0.0
M. De Jesus,Maryland College Park Terrapins,0,2,0,1,23,8.695652173913043,0.0,4.3478260869565215
M. De Jesus,Maryland College Park Terrapins,AMF,4,0,1,23,17.391304347826086,0.0,4.3478260869565215
M. De Jesus,Maryland College Park Terrapins,"AMF, LAMF",1,0,0,23,4.3478260869565215,0.0,0.0
M. De Jesus,Maryland College Park Terrapins,"AMF, RCMF",1,0,0,23,4.3478260869565215,0.0,0.0
M. De Jesus,Maryland College Park Terrapins,"CF, RCMF",1,0,0,23,4.3478260869565215,0.0,0.0
