player_name,Position,goals,shots,shots_on_target,assists,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,xg,dribbles,successful_dribbles,fouls_drawn,offensive_duels,Goal Accuracy (%),Strengths,Weaknesses
K. Quist-Therson,RDMF,0,5,1,0,134,107,13,6,1,0,0.66,3,3,7.0,15.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
K. Quist-Therson,RW,1,2,1,0,33,27,4,2,2,0,0.12,11,7,1.0,14.0,100.0,"goals, shots, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
K. Schueneman,0,0,0,0,0,17,10,2,0,2,0,0.0,7,3,2.0,9.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, long_passes_completed, xg"
K. Schueneman,CF,0,1,1,0,1,0,0,0,1,0,0.08,0,0,0.0,0.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
K. Schueneman,"LAMF, RAMF",0,0,0,0,1,0,0,0,0,0,0.0,1,1,0.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, fouls_drawn, offensive_duels"
K. Schueneman,LCMF3,0,0,0,0,2,2,0,0,1,1,0.0,2,1,0.0,3.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, xg, fouls_drawn"
K. Schueneman,LWF,0,0,0,0,6,2,1,1,3,0,0.0,1,0,0.0,2.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, xg, successful_dribbles, fouls_drawn"
K. Schueneman,RAMF,0,0,0,0,53,41,1,0,7,4,0.0,7,6,3.0,19.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, long_passes_completed, xg"
K. Schueneman,"RAMF, RDMF",0,1,0,0,6,4,1,0,2,0,0.01,1,1,0.0,2.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes_completed, fouls_drawn"
K. Schueneman,RB,0,0,0,0,57,47,9,8,8,3,0.0,14,9,3.0,17.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, xg"
K. Schueneman,"RB, RW",0,2,1,0,52,43,4,0,7,4,0.31,8,7,5.0,11.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
K. Schueneman,RW,0,1,1,0,25,19,3,2,1,1,0.05,10,4,2.0,17.0,0.0,"goals, shots, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Aviles,0,0,0,0,0,4,1,0,0,1,0,0.0,1,1,0.0,1.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, xg, fouls_drawn, offensive_duels"
L. Aviles,AMF,0,0,0,0,3,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Aviles,CF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Aviles,"CF, LW",0,0,0,0,7,6,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Aviles,RAMF,0,0,0,0,3,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Aviles,"RCMF, RW",0,1,0,0,3,2,0,0,1,0,0.03,3,3,0.0,4.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, dribbles, successful_dribbles, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, fouls_drawn"
L. Aviles,RWF,0,1,0,0,4,3,0,0,0,0,0.0,0,0,0.0,4.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn"
L. Bezerra,0,0,2,0,0,16,13,1,0,1,1,0.15,7,4,0.0,10.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)","long_passes_completed, fouls_drawn"
L. Bezerra,"AMF, CF, LAMF",1,4,3,1,29,25,1,1,1,0,0.27,6,4,2.0,16.0,33.33333333333333,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Bezerra,CF,0,16,4,0,77,61,1,0,9,1,1.79,20,12,2.0,34.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
L. Bezerra,"CF, RW",0,1,0,0,11,8,0,0,1,0,0.02,2,0,1.0,4.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, fouls_drawn, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, successful_dribbles"
L. Bezerra,"LW, RW",0,3,0,0,10,9,0,0,0,0,0.31,1,1,2.0,4.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, successful_dribbles, fouls_drawn, Goal Accuracy (%)","total_passes, long_passes, long_passes_completed, crosses"
L. Costabile,"LAMF, LB",0,2,1,0,156,127,27,14,9,4,0.04,7,4,1.0,24.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Costabile,LB,1,38,9,1,1987,1540,256,124,124,44,1.9200000000000002,111,69,63.0,298.0,11.11111111111111,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Costabile,"LB, LB5",0,2,0,0,61,53,6,4,0,0,0.1,1,1,0.0,4.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, successful_dribbles, Goal Accuracy (%)","crosses, fouls_drawn"
L. Costabile,"LB, LWB",0,0,0,1,39,28,5,1,3,1,0.0,2,1,0.0,7.0,0.0,"goals, shots_on_target, assists, total_passes, long_passes, crosses, accurate_crosses, successful_dribbles, offensive_duels, Goal Accuracy (%)","shots, xg, fouls_drawn"
L. Gerhardt,0,0,0,0,0,3,3,0,0,0,0,0.0,1,0,0.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, successful_dribbles, fouls_drawn"
L. Gerhardt,AMF,0,1,1,0,68,55,10,5,0,0,0.12,10,6,3.0,21.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",crosses
L. Gerhardt,"AMF, DMF",0,2,0,0,41,35,6,5,0,0,0.31,3,2,3.0,7.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",crosses
L. Gerhardt,"DMF, LCMF, RB, RCMF",0,0,0,0,36,32,6,4,1,0,0.0,1,0,0.0,4.0,0.0,"goals, shots_on_target, assists, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, successful_dribbles, fouls_drawn"
L. Gerhardt,"DMF, RCMF",1,3,1,0,72,49,15,5,0,0,0.09000000000000001,2,2,2.0,5.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)",crosses
L. Gerhardt,"LB, LCMF, RW",0,1,1,0,25,18,3,1,3,2,0.02,0,0,0.0,1.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, Goal Accuracy (%)","dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Gerhardt,LCB,0,1,0,0,177,159,32,22,0,0,0.1,0,0,2.0,3.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","crosses, dribbles, successful_dribbles"
L. Gerhardt,"LCB, LDMF",0,0,0,0,27,23,4,2,0,0,0.0,1,0,2.0,2.0,0.0,"goals, shots_on_target, assists, long_passes_completed, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg, successful_dribbles"
L. Gerhardt,LCMF,0,2,0,0,61,53,2,1,0,0,0.01,0,0,2.0,2.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, accurate_crosses, fouls_drawn, Goal Accuracy (%)","crosses, dribbles, successful_dribbles"
L. Gerhardt,"LCMF, RCMF",1,2,1,0,118,95,18,10,1,0,0.09000000000000001,8,4,6.0,21.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Gerhardt,LCMF3,0,1,0,0,52,49,4,3,1,0,0.02,1,1,0.0,4.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)",fouls_drawn
L. Gerhardt,"LCMF3, RCMF, RCMF3",1,1,1,0,29,17,2,0,0,0,0.26,0,0,1.0,5.0,100.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","long_passes_completed, crosses, dribbles, successful_dribbles"
L. Gerhardt,LDMF,0,3,2,0,87,69,12,7,0,0,0.14,3,3,1.0,11.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",crosses
L. Gerhardt,"LDMF, RCMF",0,1,0,0,25,19,2,0,0,0,0.0,3,1,1.0,8.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes_completed, crosses, xg"
L. Gerhardt,"LDMF, RCMF, RDMF",0,4,3,0,46,38,9,4,0,0,0.2,4,1,0.0,9.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)","crosses, fouls_drawn"
L. Gerhardt,"LDMF, RDMF",0,3,1,0,143,121,21,16,5,1,0.31,5,2,4.0,19.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Gerhardt,LW,0,0,0,0,9,5,1,1,0,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Gerhardt,RCMF,0,3,0,1,81,66,10,5,0,0,0.1,5,4,3.0,15.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",crosses
L. Gerhardt,RDMF,0,11,3,0,332,271,41,22,4,0,1.51,23,13,7.0,59.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,0,0,0,0,0,9,8,0,0,0,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Jeffus,"AMF, RCMF3",0,0,0,0,34,25,4,3,2,1,0.0,4,3,2.0,20.0,0.0,"goals, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, xg"
L. Jeffus,CF,0,0,0,0,3,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Jeffus,"DMF, LCMF3, RCMF3",0,1,0,0,29,22,4,2,2,0,0.01,3,3,2.0,11.0,0.0,"goals, shots, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,"LAMF, RAMF",1,3,2,0,88,80,3,2,1,0,0.11000000000000001,4,2,1.0,15.0,50.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,"LB, LCB",0,1,1,0,55,48,5,4,0,0,0.03,3,1,0.0,10.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)","crosses, fouls_drawn"
L. Jeffus,"LB, LW",0,0,0,0,41,34,6,3,1,0,0.0,4,3,1.0,14.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, xg"
L. Jeffus,"LB, RB",0,2,0,0,124,109,7,6,2,0,0.03,8,6,3.0,19.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,"LB, RCB, RCMF",0,1,0,0,61,51,8,5,4,2,0.05,2,2,0.0,5.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)",fouls_drawn
L. Jeffus,LCB,0,1,1,0,210,190,27,15,0,0,0.06,5,4,1.0,8.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",crosses
L. Jeffus,"LCB, RCB",0,1,0,0,58,50,6,4,0,0,0.36,3,3,3.0,5.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, Goal Accuracy (%)",crosses
L. Jeffus,LCMF3,0,0,0,0,10,8,0,0,0,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
L. Jeffus,"LCMF3, RCMF3",0,6,0,1,355,295,36,20,5,4,0.33,19,6,11.0,61.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,LDMF,0,1,0,0,39,37,7,5,0,0,0.01,2,2,1.0,6.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)",crosses
L. Jeffus,RAMF,0,11,1,2,395,333,34,23,12,6,0.54,11,10,8.0,47.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,"RAMF, RCB3",0,1,0,0,27,16,7,3,1,0,0.01,2,1,0.0,7.0,0.0,"goals, shots, shots_on_target, assists, long_passes, long_passes_completed, crosses, accurate_crosses, successful_dribbles, offensive_duels, Goal Accuracy (%)",fouls_drawn
L. Jeffus,"RAMF, RCMF",0,0,0,0,55,45,4,2,0,0,0.0,1,1,0.0,4.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, crosses, xg, fouls_drawn"
L. Jeffus,"RAMF, RDMF",0,3,0,0,93,83,2,0,3,0,0.32,5,3,1.0,13.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
L. Jeffus,RB,0,3,1,0,215,183,26,14,3,1,0.15000000000000002,12,8,6.0,36.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,"RB, RDMF",0,2,1,0,144,126,17,11,5,2,0.31000000000000005,5,3,1.0,19.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,"RCB, RCMF3",0,1,0,0,49,43,3,2,2,0,0.01,0,0,0.0,2.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","dribbles, successful_dribbles, fouls_drawn"
L. Jeffus,RCMF,0,0,0,0,36,29,1,0,0,0,0.0,1,0,1.0,6.0,0.0,"goals, shots_on_target, assists, total_passes_completed, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, long_passes_completed, crosses, xg, successful_dribbles"
L. Jeffus,RCMF3,2,15,4,1,731,610,80,42,10,4,1.16,34,24,19.0,112.0,50.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Jeffus,RDMF,0,0,0,0,44,37,5,2,0,0,0.0,2,0,0.0,5.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, successful_dribbles, fouls_drawn"
L. Koehl,AMF,0,1,0,0,29,17,2,0,2,0,0.0,4,3,0.0,13.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)","long_passes_completed, xg, fouls_drawn"
L. Koehl,"AMF, LAMF",0,1,0,0,56,45,6,2,3,1,0.0,4,2,1.0,16.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",xg
L. Koehl,"AMF, LDMF",1,4,1,0,57,46,4,1,0,0,0.9400000000000001,8,6,1.0,19.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",crosses
L. Koehl,LCMF,2,15,4,1,302,250,26,14,7,2,2.24,19,8,8.0,77.0,50.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Koehl,"LCMF, LDMF",1,6,3,0,116,98,15,9,1,0,0.91,7,3,2.0,22.0,33.33333333333333,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Koehl,"LCMF, LW",1,1,1,0,28,20,2,0,0,0,0.76,1,1,1.0,7.0,100.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes_completed, crosses"
L. Koehl,"LCMF, RDMF",0,0,0,0,75,62,12,6,1,1,0.0,2,1,0.0,7.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, successful_dribbles, offensive_duels, Goal Accuracy (%)","shots, xg, fouls_drawn"
L. Koehl,LDMF,1,11,4,0,258,214,27,11,13,6,1.3,23,9,2.0,58.0,25.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Koehl,RCMF,0,2,0,0,49,44,8,6,0,0,0.02,1,0,0.0,3.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","crosses, successful_dribbles, fouls_drawn"
L. Koehl,RDMF,0,0,0,0,73,62,11,9,0,0,0.0,2,2,1.0,6.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg"
L. Mack,GK,0,0,0,0,538,484,119,69,0,0,0.0,0,0,1.0,0.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, offensive_duels"
L. Pechota,0,0,0,0,0,3,3,0,0,0,0,0.0,0,0,1.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, offensive_duels"
L. Pechota,AMF,0,2,0,2,50,37,2,1,2,1,0.36,3,2,2.0,13.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Pechota,"AMF, LCMF, RAMF",0,2,0,0,53,47,2,2,2,0,0.33,1,1,2.0,6.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, crosses, accurate_crosses, xg, successful_dribbles, fouls_drawn, Goal Accuracy (%)",
L. Pechota,"AMF, LWB, RCMF3",0,0,0,0,28,17,1,0,2,0,0.0,2,1,0.0,4.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, long_passes_completed, xg, fouls_drawn"
L. Pechota,CF,0,0,0,0,6,2,0,0,0,0,0.0,1,0,0.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, successful_dribbles, fouls_drawn"
L. Pechota,"CF, LW",1,1,1,0,27,17,1,0,4,0,0.2,5,1,2.0,9.0,100.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
L. Pechota,"LAMF, CF",0,0,0,0,19,9,1,1,0,0,0.0,1,0,2.0,3.0,0.0,"goals, shots_on_target, assists, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg, successful_dribbles"
L. Pechota,"LAMF, LW",0,1,0,0,32,26,2,1,2,0,0.01,1,1,3.0,3.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)",
L. Pechota,"LAMF, RAMF",0,5,1,0,33,23,2,0,1,0,0.35,6,6,2.0,16.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
L. Pechota,"LAMF, RAMF, RW",0,1,0,0,26,17,1,1,4,0,0.16,3,0,2.0,7.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",successful_dribbles
L. Pechota,LCMF,0,1,0,1,143,116,13,8,2,0,0.01,6,3,4.0,18.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Pechota,"LCMF, LCMF3, LW",1,4,1,0,43,35,2,0,1,0,0.68,2,2,1.0,8.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
L. Pechota,"LCMF, LW",0,3,0,0,94,80,6,3,2,2,0.03,4,4,2.0,7.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
L. Pechota,"LCMF, RCMF",4,7,4,0,180,144,7,2,6,0,1.21,8,4,3.0,29.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
